Voltage U1	Corriente IA
7,00	0,02
7,03	0,02
7,05	0,03
7,08	0,03
7,10	0,03
7,13	0,03
7,15	0,04
7,17	0,04
7,20	0,04
7,22	0,05
7,25	0,07
7,27	0,07
7,30	0,07
7,32	0,08
7,35	0,09
7,37	0,09
7,39	0,09
7,42	0,11
7,44	0,13
7,47	0,13
7,49	0,13
7,52	0,15
7,54	0,17
7,57	0,16
7,59	0,17
7,61	0,19
7,64	0,21
7,66	0,21
7,69	0,22
7,71	0,24
7,74	0,25
7,76	0,25
7,78	0,25
7,81	0,28
7,83	0,29
7,86	0,29
7,88	0,30
7,91	0,33
7,93	0,33
7,96	0,32
7,98	0,34
8,00	0,36
8,03	0,37
8,05	0,36
8,08	0,38
8,10	0,40
8,13	0,40
8,15	0,40
8,18	0,42
8,20	0,44
8,22	0,44
8,25	0,44
8,27	0,46
8,30	0,48
8,32	0,48
8,35	0,47
8,37	0,49
8,40	0,51
8,42	0,51
8,44	0,51
8,47	0,52
8,49	0,54
8,52	0,54
8,54	0,54
8,57	0,56
8,59	0,58
8,62	0,58
8,64	0,58
8,66	0,60
8,69	0,62
8,71	0,62
8,74	0,62
8,76	0,64
8,79	0,65
8,81	0,66
8,84	0,67
8,86	0,69
8,88	0,70
8,91	0,70
8,93	0,70
8,96	0,73
8,98	0,74
9,01	0,74
9,03	0,74
9,05	0,77
9,08	0,78
9,10	0,77
9,13	0,78
9,15	0,79
9,18	0,81
9,20	0,80
9,23	0,81
9,25	0,83
9,27	0,84
9,30	0,84
9,32	0,85
9,35	0,87
9,37	0,88
9,40	0,87
9,42	0,88
9,45	0,91
9,47	0,92
9,49	0,91
9,52	0,92
9,54	0,95
9,57	0,95
9,59	0,95
9,62	0,96
9,64	0,98
9,67	0,99
9,69	0,98
9,71	0,99
9,74	1,01
9,76	1,02
9,79	1,01
9,81	1,03
9,84	1,05
9,86	1,05
9,89	1,05
9,91	1,06
9,93	1,08
9,96	1,09
9,98	1,08
10,01	1,10
10,03	1,13
10,06	1,13
10,08	1,12
10,10	1,14
10,13	1,16
10,15	1,16
10,18	1,16
10,20	1,18
10,23	1,20
10,25	1,20
10,28	1,20
10,30	1,22
10,32	1,24
10,35	1,24
10,37	1,23
10,40	1,25
10,42	1,27
10,45	1,27
10,47	1,27
10,50	1,29
10,52	1,31
10,54	1,30
10,57	1,31
10,59	1,33
10,62	1,35
10,64	1,34
10,67	1,35
10,69	1,37
10,72	1,38
10,74	1,38
10,76	1,38
10,79	1,40
10,81	1,41
10,84	1,41
10,86	1,41
10,89	1,44
10,91	1,45
10,94	1,45
10,96	1,46
10,98	1,48
11,01	1,49
11,03	1,48
11,06	1,49
11,08	1,51
11,11	1,52
11,13	1,51
11,15	1,52
11,18	1,54
11,20	1,55
11,23	1,55
11,25	1,56
11,28	1,59
11,30	1,60
11,33	1,59
11,35	1,61
11,37	1,63
11,40	1,63
11,42	1,63
11,45	1,64
11,47	1,66
11,50	1,66
11,52	1,65
11,55	1,67
11,57	1,69
11,59	1,69
11,62	1,69
11,64	1,70
11,67	1,72
11,69	1,72
11,72	1,72
11,74	1,74
11,77	1,76
11,79	1,76
11,81	1,76
11,84	1,77
11,86	1,79
11,89	1,79
11,91	1,79
11,94	1,81
11,96	1,83
11,99	1,83
12,01	1,83
12,03	1,85
12,06	1,87
12,08	1,87
12,11	1,87
12,13	1,89
12,16	1,91
12,18	1,90
12,21	1,91
12,23	1,93
12,25	1,95
12,28	1,94
12,30	1,94
12,33	1,96
12,35	1,98
12,38	1,98
12,40	1,98
12,42	2,00
12,45	2,01
12,47	2,01
12,50	2,02
12,52	2,05
12,55	2,06
12,57	2,05
12,60	2,06
12,62	2,08
12,64	2,09
12,67	2,09
12,69	2,10
12,72	2,12
12,74	2,13
12,77	2,12
12,79	2,13
12,82	2,15
12,84	2,16
12,86	2,15
12,89	2,16
12,91	2,19
12,94	2,19
12,96	2,19
12,99	2,20
13,01	2,22
13,04	2,22
13,06	2,22
13,08	2,23
13,11	2,25
13,13	2,26
13,16	2,25
13,18	2,28
13,21	2,30
13,23	2,30
13,26	2,30
13,28	2,31
13,30	2,34
13,33	2,34
13,35	2,34
13,38	2,36
13,40	2,38
13,43	2,38
13,45	2,37
13,47	2,40
13,50	2,42
13,52	2,42
13,55	2,41
13,57	2,43
13,60	2,45
13,62	2,45
13,65	2,45
13,67	2,47
13,69	2,49
13,72	2,49
13,74	2,49
13,77	2,51
13,79	2,52
13,82	2,52
13,84	2,52
13,87	2,55
13,89	2,56
13,91	2,55
13,94	2,56
13,96	2,58
13,99	2,60
14,01	2,59
14,04	2,60
14,06	2,62
14,09	2,63
14,11	2,63
14,13	2,63
14,16	2,66
14,18	2,67
14,21	2,67
14,23	2,67
14,26	2,69
14,28	2,70
14,31	2,70
14,33	2,71
14,35	2,74
14,38	2,75
14,40	2,75
14,43	2,76
14,45	2,78
14,48	2,80
14,50	2,79
14,52	2,80
14,55	2,83
14,57	2,83
14,60	2,83
14,62	2,84
14,65	2,87
14,67	2,88
14,70	2,87
14,72	2,88
14,74	2,91
14,77	2,91
14,79	2,91
14,82	2,92
14,84	2,95
14,87	2,95
14,89	2,95
14,92	2,97
14,94	2,99
14,96	2,99
14,99	2,99
15,01	3,01
15,04	3,03
15,06	3,03
15,09	3,03
15,11	3,06
15,14	3,08
15,16	3,08
15,18	3,08
15,21	3,10
15,23	3,12
15,26	3,12
15,28	3,12
15,31	3,14
15,33	3,16
15,36	3,16
15,38	3,16
15,40	3,19
15,43	3,20
15,45	3,20
15,48	3,20
15,50	3,22
15,53	3,24
15,55	3,23
15,57	3,24
15,60	3,26
15,62	3,28
15,65	3,28
15,67	3,29
15,70	3,31
15,72	3,33
15,75	3,33
15,77	3,34
15,79	3,36
15,82	3,37
15,84	3,37
15,87	3,38
15,89	3,40
15,92	3,41
15,94	3,41
15,97	3,42
15,99	3,44
16,01	3,45
16,04	3,45
16,06	3,46
16,09	3,48
16,11	3,50
16,14	3,49
16,16	3,50
16,19	3,53
16,21	3,53
16,23	3,53
16,26	3,54
16,28	3,56
16,31	3,57
16,33	3,57
16,36	3,59
16,38	3,61
16,41	3,61
16,43	3,61
16,45	3,62
16,48	3,64
16,50	3,64
16,53	3,63
16,55	3,64
16,58	3,66
16,60	3,66
16,63	3,65
16,65	3,66
16,67	3,67
16,70	3,66
16,72	3,65
16,75	3,66
16,77	3,67
16,80	3,67
16,82	3,66
16,84	3,68
16,87	3,69
16,89	3,69
16,92	3,69
16,94	3,71
16,97	3,73
16,99	3,74
17,02	3,74
17,04	3,77
17,06	3,80
17,09	3,81
17,11	3,82
17,14	3,86
17,16	3,90
17,19	3,92
17,21	3,95
17,24	4,00
17,26	4,05
17,28	4,08
17,31	4,11
17,33	4,17
17,36	4,21
17,38	4,24
17,41	4,28
17,43	4,33
17,46	4,38
17,48	4,41
17,50	4,44
17,53	4,48
17,55	4,52
17,58	4,53
17,60	4,54
17,63	4,55
17,65	4,54
17,68	4,50
17,70	4,47
17,72	4,44
17,75	4,39
17,77	4,32
17,80	4,24
17,82	4,17
17,85	4,09
17,87	3,86
17,89	3,64
17,92	3,42
17,94	3,19
17,97	2,96
17,99	2,74
18,02	2,52
18,04	2,29
18,07	2,07
18,09	1,86
18,11	1,66
18,14	1,45
18,16	1,26
18,19	1,08
18,21	0,91
18,24	0,74
18,26	0,58
18,29	0,43
18,31	0,29
18,33	0,14
18,36	0,01
18,38	0,01
18,41	0,01
18,43	0,01
18,46	0,01
18,48	0,01
18,51	0,01
18,53	0,01
18,55	0,01
18,58	0,01
18,60	0,01
18,63	0,01
18,65	0,01
18,68	0,01
18,70	0,01
18,73	0,01
18,75	0,01
18,77	0,01
18,80	0,01
18,82	0,01
18,85	0,01
18,87	0,01
18,90	0,01
18,92	0,01
18,94	0,01
18,97	0,01
18,99	0,01
19,02	0,01
19,04	0,01
19,07	0,01
19,09	0,01
19,12	0,01
19,14	0,01
19,16	0,01
19,19	0,01
19,21	0,01
19,24	0,01
19,26	0,01
19,29	0,01
19,31	0,01
19,34	0,01
19,36	0,01
19,38	0,01
19,41	0,01
19,43	0,01
19,46	0,01
19,48	0,01
19,51	0,01
19,53	0,01
19,56	0,01
19,58	0,01
19,60	0,01
19,63	0,01
19,65	0,01
19,68	0,01
19,70	0,01
19,73	0,01
19,75	0,01
19,78	0,01
19,80	0,01
19,82	0,01
19,85	0,01
19,87	0,01
19,90	0,01
19,92	0,01
19,95	0,01
19,97	0,01
19,99	0,01
20,02	0,01
20,04	0,01
20,07	0,01
20,09	0,01
20,12	0,01
20,14	0,01
20,17	0,01
20,19	0,01
20,21	0,01
20,24	0,01
20,26	0,01
20,29	0,01
20,31	0,01
20,34	0,01
20,36	0,01
20,39	0,01
20,41	0,01
20,43	0,01
20,46	0,01
20,48	0,01
20,51	0,01
20,53	0,01
20,56	0,01
20,58	0,01
20,61	0,01
20,63	0,01
20,65	0,01
20,68	0,01
20,70	0,01
20,73	0,01
20,75	0,01
20,78	0,01
20,80	0,01
20,83	0,01
20,85	0,01
20,87	0,01
20,90	0,01
20,92	0,01
20,95	0,01
20,97	0,01
21,00	0,01
21,02	0,01
21,05	0,01
21,07	0,01
21,09	0,01
21,12	0,01
21,14	0,01
21,17	0,01
21,19	0,01
21,22	0,01
21,24	0,01
21,26	0,01
21,29	0,01
21,31	0,01
21,34	0,01
21,36	0,01
21,39	0,01
21,41	0,01
21,44	0,01
21,46	0,01
21,48	0,01
21,51	0,02
21,53	0,02
21,56	0,02
21,58	0,05
21,61	0,07
21,63	0,09
21,66	0,12
21,68	0,16
21,70	0,21
21,73	0,25
21,75	0,30
21,78	0,36
21,80	0,42
21,83	0,48
21,85	0,54
21,88	0,62
21,90	0,69
21,92	0,77
21,95	0,85
21,97	0,95
22,00	1,04
22,02	1,11
22,05	1,21
22,07	1,33
22,10	1,42
22,12	1,50
22,14	1,60
22,17	1,71
22,19	1,81
22,22	1,89
22,24	1,99
22,27	2,09
22,29	2,18
22,31	2,25
22,34	2,36
22,36	2,47
22,39	2,57
22,41	2,66
22,44	2,77
22,46	2,90
22,49	2,99
22,51	3,09
22,53	3,20
22,56	3,32
22,58	3,42
22,61	3,52
22,63	3,63
22,66	3,76
22,68	3,86
22,71	3,96
22,73	4,09
22,75	4,22
22,78	4,34
22,80	4,45
22,83	4,59
22,85	4,75
22,88	4,88
22,90	5,00
22,93	5,16
22,95	5,32
22,97	5,47
23,00	5,62
23,02	5,82
23,05	6,02
23,07	6,22
23,10	6,44
23,12	6,69
23,15	6,97
23,17	7,25
23,19	7,55
23,22	7,90
23,24	8,23
23,27	8,56
23,29	8,92
23,32	9,35
23,34	9,79
23,36	10,26
23,39	10,75
23,41	11,31
23,44	11,88
23,46	12,47
23,49	13,09
23,51	13,78
23,54	14,48
23,56	15,18
23,58	15,87
23,61	16,60
23,63	17,34
23,66	18,10
23,68	18,90
23,71	19,72
23,73	20,53
23,76	21,36
23,78	22,22
23,80	23,12
23,83	24,01
23,85	24,89
23,88	25,77
23,90	26,66
23,93	27,50
23,95	28,32
23,98	29,15
24,00	30,02
24,02	30,84
24,05	31,63
24,07	32,43
24,10	33,32
24,12	34,17
24,15	35,00
24,17	35,82
24,20	36,65
24,22	37,46
24,24	38,23
24,27	38,99
24,29	39,76
24,32	40,50
24,34	41,20
24,37	41,91
24,39	42,63
24,42	43,30
24,44	44,00
24,46	44,66
24,49	45,27
24,51	45,81
24,54	46,33
24,56	46,84
24,59	47,30
24,61	47,70
24,63	48,06
24,66	48,41
24,68	48,71
24,71	48,93
24,73	49,15
24,76	49,37
24,78	49,57
24,81	49,71
24,83	49,82
24,85	49,92
24,88	49,99
24,90	49,99
24,93	49,99
24,95	49,99
24,98	49,99
25,00	49,99
25,03	49,99
25,05	49,99
25,07	49,99
25,10	49,99
25,12	49,99
25,15	49,99
25,17	49,99
25,20	49,99
25,22	49,99
25,25	49,99
25,27	49,99
25,29	49,99
25,32	49,99
25,34	49,99
25,37	49,99
25,39	49,99
25,42	49,99
25,44	49,99
25,47	49,99
25,49	49,99
25,51	49,99
25,54	49,99
25,56	49,99
25,59	49,99
25,61	49,99
25,64	49,99
25,66	49,99
25,68	49,99
25,71	49,99
25,73	49,99
25,76	49,99
25,78	49,99
25,81	49,99
25,83	49,99
25,86	49,99
25,88	49,99
25,90	49,99
25,93	49,99
25,95	49,99
25,98	49,99
26,00	49,99
26,03	49,99
26,05	49,99
26,08	49,99
26,10	49,99
26,12	49,99
26,15	49,99
26,17	49,99
26,20	49,99
26,22	49,99
26,25	49,99
26,27	49,99
26,30	49,99
26,32	49,99
26,34	49,99
26,37	49,99
26,39	49,99
26,42	49,99
26,44	49,99
26,47	49,99
26,49	49,99
26,52	49,99
26,54	49,99
26,56	49,99
26,59	49,99
26,61	49,99
26,64	49,99
26,66	49,99
26,69	49,99
26,71	49,99
26,73	49,99
26,76	49,99
26,78	49,99
26,81	49,99
26,83	49,99
26,86	49,99
26,88	49,99
26,91	49,99
26,93	49,99
26,95	49,99
26,98	49,99
27,00	49,99
27,03	49,99
27,05	49,99
27,08	49,99
27,10	49,99
27,13	49,99
27,15	49,99
27,17	49,99
27,20	49,99
27,22	49,99
27,25	49,99
27,27	49,99
27,30	49,99
27,32	49,99
27,35	49,99
27,37	49,99
27,39	49,99
27,42	49,99
27,44	49,99
27,47	49,99
27,49	49,99
27,52	49,99
27,54	49,99
27,57	49,99
27,59	49,99
27,61	49,99
27,64	49,99
27,66	49,99
27,69	49,99
27,71	49,99
27,74	49,99
27,76	49,99
27,78	49,99
27,81	49,99
27,83	49,99
27,86	49,99
27,88	49,99
27,91	49,99
27,93	49,99
27,96	49,99
27,98	49,99
28,00	49,99
28,03	49,99
28,05	49,99
28,08	49,99
28,10	49,99
28,13	49,99
28,15	49,99
28,18	49,99
28,20	49,99
28,22	49,99
28,25	49,99
28,27	49,99
28,30	49,99
28,32	49,99
28,35	49,99
28,37	49,99
28,40	49,99
28,42	49,99
28,44	49,99
28,47	49,99
28,49	49,99
28,52	49,99
28,54	49,99
28,57	49,99
28,59	49,99
28,62	49,99
28,64	49,99
28,66	49,99
28,69	49,99
28,71	49,99
28,74	49,99
28,76	49,99
28,79	49,99
28,81	49,99
28,84	49,99
28,86	49,99
28,88	49,99
28,91	49,99
28,93	49,99
28,96	49,99
28,98	49,99
29,01	49,99
29,03	49,99
29,05	49,99
29,08	49,99
29,10	49,99
29,13	49,99
29,15	49,99
29,18	49,99
29,20	49,99
29,23	49,99
29,25	49,99
29,27	49,99
29,30	49,99
29,32	49,99
29,35	49,99
29,37	49,99
29,40	49,99
29,42	49,99
29,45	49,99
29,47	49,99
29,49	49,99
29,52	49,99
29,54	49,99
29,57	49,99
29,59	49,99
29,62	49,99
29,64	49,99
29,67	49,99
29,69	49,99
29,71	49,99
29,74	49,99
29,76	49,99
29,79	49,99
29,81	49,99
29,84	49,99
29,86	49,99
29,89	49,99
29,91	49,99
29,93	49,99
29,96	49,99
29,98	49,99
30,01	49,99
30,03	49,99
30,06	49,99
30,08	49,99
30,10	49,99
30,13	49,99
30,15	49,99
30,18	49,99
30,20	49,99
30,23	49,99
30,25	49,99
30,28	49,99
30,30	49,99
30,32	49,99
30,35	49,99
30,37	49,99
30,40	49,99
30,42	49,99
30,45	49,99
30,47	49,99
30,50	49,99
30,52	49,99
30,54	49,99
30,57	49,99
30,59	49,99
30,62	49,99
30,64	49,99
30,67	49,99
30,69	49,99
30,72	49,99
30,74	49,99
30,76	49,99
30,79	49,99
30,81	49,99
30,84	49,99
30,86	49,99
30,89	49,99
30,91	49,99
30,94	49,99
30,96	49,99
30,98	49,99
31,01	49,99
31,03	49,99
31,06	49,99
31,08	49,99
31,11	49,99
31,13	49,99
31,15	49,99
31,18	49,99
31,20	49,99
31,23	49,99
31,25	49,99
31,28	49,99
31,30	49,99
31,33	49,99
31,35	49,99
31,37	49,99
31,40	49,99
31,42	49,99
31,45	49,99
31,47	49,99
31,50	49,99
31,52	49,99
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,97
34,28	49,95
34,31	49,88
34,33	49,79
34,35	49,68
34,38	49,54
34,40	49,39
34,43	49,22
34,45	49,03
34,48	48,81
34,50	48,55
34,52	48,27
34,55	47,96
34,57	47,63
34,60	47,26
34,62	46,84
34,65	46,40
34,67	45,92
34,70	45,41
34,72	44,86
34,74	44,29
34,77	43,73
34,79	43,14
34,82	42,54
34,84	41,97
34,87	41,38
34,89	40,79
34,92	40,18
34,94	39,56
34,96	38,95
34,99	38,33
35,01	37,72
35,04	37,14
35,06	36,56
35,09	35,97
35,11	35,42
35,14	34,91
35,16	34,41
35,18	33,92
35,21	33,44
35,23	33,02
35,26	32,60
35,28	32,15
35,31	31,73
35,33	31,36
35,36	30,98
35,38	30,61
35,40	30,26
35,43	29,95
35,45	29,66
35,48	29,37
35,50	29,10
35,53	28,86
35,55	28,62
35,57	28,36
35,60	28,13
35,62	27,92
35,65	27,69
35,67	27,45
35,70	27,23
35,72	27,04
35,75	26,82
35,77	26,60
35,79	26,40
35,82	26,24
35,84	26,04
35,87	25,83
35,89	25,64
35,92	25,47
35,94	25,28
35,97	25,06
35,99	24,87
36,01	24,69
36,04	24,49
36,06	24,27
36,09	24,08
36,11	23,90
36,14	23,71
36,16	23,51
36,19	23,34
36,21	23,18
36,23	22,99
36,26	22,80
36,28	22,63
36,31	22,47
36,33	22,27
36,36	22,08
36,38	21,92
36,41	21,76
36,43	21,58
36,45	21,39
36,48	21,25
36,50	21,11
36,53	20,94
36,55	20,78
36,58	20,65
36,60	20,52
36,62	20,36
36,65	20,20
36,67	20,07
36,70	19,93
36,72	19,77
36,75	19,61
36,77	19,49
36,80	19,37
36,82	19,23
36,84	19,10
36,87	18,99
36,89	18,87
36,92	18,74
36,94	18,61
36,97	18,52
36,99	18,41
37,02	18,27
37,04	18,14
37,06	18,05
37,09	17,94
37,11	17,82
37,14	17,71
37,16	17,63
37,19	17,54
37,21	17,42
37,24	17,32
37,26	17,26
37,28	17,17
37,31	17,05
37,33	16,96
37,36	16,89
37,38	16,81
37,41	16,70
37,43	16,62
37,46	16,57
37,48	16,50
37,50	16,41
37,53	16,35
37,55	16,30
37,58	16,24
37,60	16,15
37,63	16,10
37,65	16,06
37,68	15,99
37,70	15,92
37,72	15,87
37,75	15,84
37,77	15,78
37,80	15,70
37,82	15,66
37,85	15,63
37,87	15,58
37,89	15,52
37,92	15,49
37,94	15,47
37,97	15,42
37,99	15,35
38,02	15,32
38,04	15,30
38,07	15,24
38,09	15,19
38,11	15,16
38,14	15,14
38,16	15,10
38,19	15,05
38,21	15,02
38,24	15,01
38,26	14,96
38,29	14,92
38,31	14,91
38,33	14,89
38,36	14,85
38,38	14,81
38,41	14,80
38,43	14,79
38,46	14,76
38,48	14,72
38,51	14,72
38,53	14,71
38,55	14,68
38,58	14,65
38,60	14,66
38,63	14,66
38,65	14,63
38,68	14,61
38,70	14,63
38,73	14,64
38,75	14,62
38,77	14,61
38,80	14,63
38,82	14,64
38,85	14,63
38,87	14,62
38,90	14,66
38,92	14,67
38,94	14,66
38,97	14,67
38,99	14,71
39,02	14,73
39,04	14,73
39,07	14,75
39,09	14,81
39,12	14,83
39,14	14,84
39,16	14,87
39,19	14,92
39,21	14,95
39,24	14,96
39,26	15,00
39,29	15,06
39,31	15,10
39,34	15,11
39,36	15,16
39,38	15,24
39,41	15,29
39,43	15,32
39,46	15,38
39,48	15,46
39,51	15,51
39,53	15,55
39,56	15,62
39,58	15,70
39,60	15,76
39,63	15,82
39,65	15,91
39,68	16,01
39,70	16,09
39,73	16,16
39,75	16,27
39,78	16,40
39,80	16,50
39,82	16,61
39,85	16,75
39,87	16,90
39,90	17,02
39,92	17,15
39,95	17,32
39,97	17,51
39,99	17,69
40,02	17,87
40,04	18,10
40,07	18,35
40,09	18,57
40,12	18,82
40,14	19,11
40,17	19,42
40,19	19,69
40,21	19,97
40,24	20,32
40,26	20,68
40,29	21,02
40,31	21,38
40,34	21,80
40,36	22,23
40,39	22,64
40,41	23,08
40,43	23,58
40,46	24,09
40,48	24,57
40,51	25,07
40,53	25,58
40,56	26,10
40,58	26,60
40,61	27,14
40,63	27,72
40,65	28,28
40,68	28,81
40,70	29,39
40,73	30,01
40,75	30,61
40,78	31,19
40,80	31,79
40,83	32,41
40,85	33,01
40,87	33,57
40,90	34,14
40,92	34,74
40,95	35,31
40,97	35,85
41,00	36,42
41,02	37,00
41,05	37,59
41,07	38,17
41,09	38,75
41,12	39,35
41,14	39,91
41,17	40,44
41,19	41,01
41,22	41,57
41,24	42,10
41,26	42,58
41,29	43,11
41,31	43,66
41,34	44,17
41,36	44,65
41,39	45,18
41,41	45,69
41,44	46,14
41,46	46,56
41,48	46,97
41,51	47,36
41,53	47,70
41,56	48,02
41,58	48,32
41,61	48,59
41,63	48,81
41,66	49,02
41,68	49,23
41,70	49,40
41,73	49,54
41,75	49,68
41,78	49,82
41,80	49,90
41,83	49,93
41,85	49,96
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
