Voltage U1	Corriente IA
7,00	0,12
7,03	0,14
7,05	0,14
7,08	0,14
7,10	0,16
7,13	0,17
7,15	0,17
7,17	0,18
7,20	0,20
7,22	0,21
7,25	0,21
7,27	0,23
7,30	0,25
7,32	0,26
7,35	0,26
7,37	0,27
7,39	0,30
7,42	0,30
7,44	0,30
7,47	0,32
7,49	0,34
7,52	0,35
7,54	0,35
7,57	0,37
7,59	0,39
7,61	0,39
7,64	0,39
7,66	0,41
7,69	0,43
7,71	0,43
7,74	0,43
7,76	0,45
7,78	0,46
7,81	0,46
7,83	0,47
7,86	0,49
7,88	0,50
7,91	0,50
7,93	0,50
7,96	0,52
7,98	0,54
8,00	0,54
8,03	0,54
8,05	0,57
8,08	0,58
8,10	0,58
8,13	0,58
8,15	0,61
8,18	0,62
8,20	0,61
8,22	0,61
8,25	0,64
8,27	0,65
8,30	0,65
8,32	0,65
8,35	0,67
8,37	0,68
8,40	0,67
8,42	0,67
8,44	0,70
8,47	0,70
8,49	0,70
8,52	0,71
8,54	0,73
8,57	0,74
8,59	0,74
8,62	0,74
8,64	0,77
8,66	0,77
8,69	0,77
8,71	0,78
8,74	0,81
8,76	0,81
8,79	0,81
8,81	0,82
8,84	0,85
8,86	0,85
8,88	0,85
8,91	0,86
8,93	0,89
8,96	0,89
8,98	0,90
9,01	0,92
9,03	0,94
9,05	0,94
9,08	0,94
9,10	0,96
9,13	0,98
9,15	0,98
9,18	0,98
9,20	1,00
9,23	1,02
9,25	1,02
9,27	1,02
9,30	1,04
9,32	1,06
9,35	1,06
9,37	1,06
9,40	1,08
9,42	1,09
9,45	1,09
9,47	1,10
9,49	1,12
9,52	1,13
9,54	1,13
9,57	1,13
9,59	1,15
9,62	1,17
9,64	1,16
9,67	1,17
9,69	1,19
9,71	1,20
9,74	1,21
9,76	1,21
9,79	1,24
9,81	1,25
9,84	1,25
9,86	1,25
9,89	1,27
9,91	1,29
9,93	1,29
9,96	1,29
9,98	1,32
10,01	1,33
10,03	1,33
10,06	1,33
10,08	1,35
10,10	1,36
10,13	1,36
10,15	1,36
10,18	1,39
10,20	1,40
10,23	1,40
10,25	1,41
10,28	1,43
10,30	1,44
10,32	1,43
10,35	1,44
10,37	1,46
10,40	1,47
10,42	1,47
10,45	1,48
10,47	1,51
10,50	1,51
10,52	1,51
10,54	1,52
10,57	1,54
10,59	1,55
10,62	1,55
10,64	1,56
10,67	1,59
10,69	1,59
10,72	1,58
10,74	1,60
10,76	1,62
10,79	1,62
10,81	1,61
10,84	1,63
10,86	1,65
10,89	1,65
10,91	1,65
10,94	1,67
10,96	1,70
10,98	1,70
11,01	1,69
11,03	1,71
11,06	1,73
11,08	1,73
11,11	1,73
11,13	1,75
11,15	1,76
11,18	1,76
11,20	1,76
11,23	1,78
11,25	1,80
11,28	1,80
11,30	1,80
11,33	1,81
11,35	1,83
11,37	1,83
11,40	1,83
11,42	1,85
11,45	1,87
11,47	1,86
11,50	1,86
11,52	1,88
11,55	1,90
11,57	1,90
11,59	1,90
11,62	1,92
11,64	1,94
11,67	1,94
11,69	1,95
11,72	1,97
11,74	1,99
11,77	1,98
11,79	1,99
11,81	2,01
11,84	2,02
11,86	2,02
11,89	2,03
11,91	2,05
11,94	2,06
11,96	2,05
11,99	2,06
12,01	2,09
12,03	2,10
12,06	2,09
12,08	2,10
12,11	2,13
12,13	2,13
12,16	2,13
12,18	2,14
12,21	2,17
12,23	2,17
12,25	2,17
12,28	2,18
12,30	2,21
12,33	2,21
12,35	2,21
12,38	2,22
12,40	2,25
12,42	2,24
12,45	2,24
12,47	2,26
12,50	2,28
12,52	2,28
12,55	2,28
12,57	2,29
12,60	2,31
12,62	2,31
12,64	2,31
12,67	2,33
12,69	2,35
12,72	2,34
12,74	2,34
12,77	2,36
12,79	2,38
12,82	2,38
12,84	2,38
12,86	2,40
12,89	2,42
12,91	2,42
12,94	2,42
12,96	2,44
12,99	2,46
13,01	2,46
13,04	2,46
13,06	2,48
13,08	2,49
13,11	2,49
13,13	2,49
13,16	2,52
13,18	2,53
13,21	2,53
13,23	2,53
13,26	2,55
13,28	2,56
13,30	2,56
13,33	2,57
13,35	2,59
13,38	2,61
13,40	2,60
13,43	2,61
13,45	2,63
13,47	2,64
13,50	2,63
13,52	2,64
13,55	2,66
13,57	2,67
13,60	2,67
13,62	2,68
13,65	2,71
13,67	2,72
13,69	2,72
13,72	2,73
13,74	2,75
13,77	2,76
13,79	2,75
13,82	2,77
13,84	2,79
13,87	2,80
13,89	2,79
13,91	2,81
13,94	2,82
13,96	2,83
13,99	2,83
14,01	2,85
14,04	2,87
14,06	2,88
14,09	2,87
14,11	2,89
14,13	2,91
14,16	2,91
14,18	2,91
14,21	2,93
14,23	2,95
14,26	2,96
14,28	2,96
14,31	2,98
14,33	3,00
14,35	3,00
14,38	3,00
14,40	3,02
14,43	3,04
14,45	3,04
14,48	3,04
14,50	3,06
14,52	3,08
14,55	3,08
14,57	3,08
14,60	3,11
14,62	3,13
14,65	3,12
14,67	3,13
14,70	3,15
14,72	3,16
14,74	3,16
14,77	3,16
14,79	3,19
14,82	3,21
14,84	3,21
14,87	3,21
14,89	3,23
14,92	3,24
14,94	3,24
14,96	3,25
14,99	3,27
15,01	3,28
15,04	3,28
15,06	3,29
15,09	3,32
15,11	3,33
15,14	3,32
15,16	3,33
15,18	3,35
15,21	3,36
15,23	3,36
15,26	3,37
15,28	3,39
15,31	3,41
15,33	3,40
15,36	3,41
15,38	3,44
15,40	3,45
15,43	3,45
15,45	3,46
15,48	3,48
15,50	3,49
15,53	3,48
15,55	3,50
15,57	3,52
15,60	3,53
15,62	3,53
15,65	3,55
15,67	3,57
15,70	3,58
15,72	3,58
15,75	3,60
15,77	3,62
15,79	3,62
15,82	3,62
15,84	3,64
15,87	3,65
15,89	3,66
15,92	3,66
15,94	3,68
15,97	3,70
15,99	3,70
16,01	3,70
16,04	3,73
16,06	3,76
16,09	3,76
16,11	3,76
16,14	3,78
16,16	3,79
16,19	3,79
16,21	3,79
16,23	3,81
16,26	3,84
16,28	3,83
16,31	3,83
16,33	3,85
16,36	3,87
16,38	3,86
16,41	3,87
16,43	3,88
16,45	3,90
16,48	3,89
16,50	3,89
16,53	3,91
16,55	3,92
16,58	3,91
16,60	3,92
16,63	3,93
16,65	3,93
16,67	3,92
16,70	3,92
16,72	3,93
16,75	3,94
16,77	3,93
16,80	3,93
16,82	3,95
16,84	3,96
16,87	3,95
16,89	3,96
16,92	3,98
16,94	3,99
16,97	3,98
16,99	4,00
17,02	4,02
17,04	4,04
17,06	4,04
17,09	4,06
17,11	4,09
17,14	4,12
17,16	4,14
17,19	4,18
17,21	4,23
17,24	4,27
17,26	4,30
17,28	4,35
17,31	4,41
17,33	4,45
17,36	4,48
17,38	4,53
17,41	4,59
17,43	4,63
17,46	4,66
17,48	4,71
17,50	4,76
17,53	4,80
17,55	4,81
17,58	4,83
17,60	4,86
17,63	4,85
17,65	4,82
17,68	4,80
17,70	4,77
17,72	4,72
17,75	4,65
17,77	4,59
17,80	4,52
17,82	4,43
17,85	4,19
17,87	3,97
17,89	3,73
17,92	3,48
17,94	3,23
17,97	3,01
17,99	2,77
18,02	2,52
18,04	2,28
18,07	2,06
18,09	1,84
18,11	1,61
18,14	1,40
18,16	1,21
18,19	1,02
18,21	0,83
18,24	0,65
18,26	0,48
18,29	0,32
18,31	0,16
18,33	0,01
18,36	0,01
18,38	0,01
18,41	0,01
18,43	0,01
18,46	0,01
18,48	0,01
18,51	0,01
18,53	0,01
18,55	0,01
18,58	0,01
18,60	0,01
18,63	0,01
18,65	0,01
18,68	0,01
18,70	0,01
18,73	0,01
18,75	0,01
18,77	0,01
18,80	0,01
18,82	0,01
18,85	0,01
18,87	0,01
18,90	0,01
18,92	0,01
18,94	0,01
18,97	0,01
18,99	0,01
19,02	0,01
19,04	0,01
19,07	0,01
19,09	0,01
19,12	0,01
19,14	0,01
19,16	0,01
19,19	0,01
19,21	0,01
19,24	0,01
19,26	0,01
19,29	0,01
19,31	0,01
19,34	0,01
19,36	0,01
19,38	0,01
19,41	0,01
19,43	0,01
19,46	0,01
19,48	0,01
19,51	0,01
19,53	0,01
19,56	0,01
19,58	0,01
19,60	0,01
19,63	0,01
19,65	0,01
19,68	0,01
19,70	0,01
19,73	0,01
19,75	0,01
19,78	0,01
19,80	0,01
19,82	0,01
19,85	0,01
19,87	0,01
19,90	0,01
19,92	0,01
19,95	0,01
19,97	0,01
19,99	0,01
20,02	0,01
20,04	0,01
20,07	0,01
20,09	0,01
20,12	0,01
20,14	0,01
20,17	0,01
20,19	0,01
20,21	0,01
20,24	0,01
20,26	0,01
20,29	0,01
20,31	0,01
20,34	0,01
20,36	0,01
20,39	0,01
20,41	0,01
20,43	0,01
20,46	0,01
20,48	0,01
20,51	0,01
20,53	0,01
20,56	0,01
20,58	0,01
20,61	0,01
20,63	0,01
20,65	0,01
20,68	0,01
20,70	0,01
20,73	0,01
20,75	0,01
20,78	0,01
20,80	0,01
20,83	0,01
20,85	0,01
20,87	0,01
20,90	0,01
20,92	0,01
20,95	0,01
20,97	0,01
21,00	0,01
21,02	0,01
21,05	0,01
21,07	0,01
21,09	0,01
21,12	0,01
21,14	0,01
21,17	0,01
21,19	0,01
21,22	0,01
21,24	0,01
21,26	0,01
21,29	0,01
21,31	0,01
21,34	0,01
21,36	0,03
21,39	0,05
21,41	0,07
21,44	0,09
21,46	0,14
21,48	0,18
21,51	0,22
21,53	0,27
21,56	0,34
21,58	0,41
21,61	0,46
21,63	0,54
21,66	0,64
21,68	0,73
21,70	0,81
21,73	0,92
21,75	1,04
21,78	1,16
21,80	1,27
21,83	1,39
21,85	1,54
21,88	1,66
21,90	1,77
21,92	1,90
21,95	2,05
21,97	2,16
22,00	2,27
22,02	2,41
22,05	2,56
22,07	2,68
22,10	2,80
22,12	2,95
22,14	3,10
22,17	3,22
22,19	3,35
22,22	3,49
22,24	3,64
22,27	3,75
22,29	3,87
22,31	4,02
22,34	4,17
22,36	4,29
22,39	4,43
22,41	4,59
22,44	4,75
22,46	4,89
22,49	5,04
22,51	5,22
22,53	5,39
22,56	5,53
22,58	5,69
22,61	5,87
22,63	6,06
22,66	6,22
22,68	6,41
22,71	6,63
22,73	6,85
22,75	7,07
22,78	7,31
22,80	7,59
22,83	7,89
22,85	8,19
22,88	8,52
22,90	8,85
22,93	9,19
22,95	9,55
22,97	9,95
23,00	10,41
23,02	10,88
23,05	11,36
23,07	11,91
23,10	12,50
23,12	13,11
23,15	13,75
23,17	14,47
23,19	15,22
23,22	15,99
23,24	16,71
23,27	17,50
23,29	18,35
23,32	19,20
23,34	20,05
23,36	20,96
23,39	21,90
23,41	22,86
23,44	23,82
23,46	24,84
23,49	25,91
23,51	26,95
23,54	27,98
23,56	29,05
23,58	30,08
23,61	31,08
23,63	32,09
23,66	33,12
23,68	34,13
23,71	35,13
23,73	36,11
23,76	37,16
23,78	38,22
23,80	39,24
23,83	40,24
23,85	41,21
23,88	42,11
23,90	42,95
23,93	43,76
23,95	44,54
23,98	45,24
24,00	45,84
24,02	46,41
24,05	46,96
24,07	47,44
24,10	47,90
24,12	48,33
24,15	48,73
24,17	49,06
24,20	49,31
24,22	49,53
24,24	49,73
24,27	49,88
24,29	49,95
24,32	49,98
24,34	49,99
24,37	49,99
24,39	49,99
24,42	49,99
24,44	49,99
24,46	49,99
24,49	49,99
24,51	49,99
24,54	49,99
24,56	49,99
24,59	49,99
24,61	49,99
24,63	49,99
24,66	49,99
24,68	49,99
24,71	49,99
24,73	49,99
24,76	49,99
24,78	49,99
24,81	49,99
24,83	49,99
24,85	49,99
24,88	49,99
24,90	49,99
24,93	49,99
24,95	49,99
24,98	49,99
25,00	49,99
25,03	49,99
25,05	49,99
25,07	49,99
25,10	49,99
25,12	49,99
25,15	49,99
25,17	49,99
25,20	49,99
25,22	49,99
25,25	49,99
25,27	49,99
25,29	49,99
25,32	49,99
25,34	49,99
25,37	49,99
25,39	49,99
25,42	49,99
25,44	49,99
25,47	49,99
25,49	49,99
25,51	49,99
25,54	49,99
25,56	49,99
25,59	49,99
25,61	49,99
25,64	49,99
25,66	49,99
25,68	49,99
25,71	49,99
25,73	49,99
25,76	49,99
25,78	49,99
25,81	49,99
25,83	49,99
25,86	49,99
25,88	49,99
25,90	49,99
25,93	49,99
25,95	49,99
25,98	49,99
26,00	49,99
26,03	49,99
26,05	49,99
26,08	49,99
26,10	49,99
26,12	49,99
26,15	49,99
26,17	49,99
26,20	49,99
26,22	49,99
26,25	49,99
26,27	49,99
26,30	49,99
26,32	49,99
26,34	49,99
26,37	49,99
26,39	49,99
26,42	49,99
26,44	49,99
26,47	49,99
26,49	49,99
26,52	49,99
26,54	49,99
26,56	49,99
26,59	49,99
26,61	49,99
26,64	49,99
26,66	49,99
26,69	49,99
26,71	49,99
26,73	49,99
26,76	49,99
26,78	49,99
26,81	49,99
26,83	49,99
26,86	49,99
26,88	49,99
26,91	49,99
26,93	49,99
26,95	49,99
26,98	49,99
27,00	49,99
27,03	49,99
27,05	49,99
27,08	49,99
27,10	49,99
27,13	49,99
27,15	49,99
27,17	49,99
27,20	49,99
27,22	49,99
27,25	49,99
27,27	49,99
27,30	49,99
27,32	49,99
27,35	49,99
27,37	49,99
27,39	49,99
27,42	49,99
27,44	49,99
27,47	49,99
27,49	49,99
27,52	49,99
27,54	49,99
27,57	49,99
27,59	49,99
27,61	49,99
27,64	49,99
27,66	49,99
27,69	49,99
27,71	49,99
27,74	49,99
27,76	49,99
27,78	49,99
27,81	49,99
27,83	49,99
27,86	49,99
27,88	49,99
27,91	49,99
27,93	49,99
27,96	49,99
27,98	49,99
28,00	49,99
28,03	49,99
28,05	49,99
28,08	49,99
28,10	49,99
28,13	49,99
28,15	49,99
28,18	49,99
28,20	49,99
28,22	49,99
28,25	49,99
28,27	49,99
28,30	49,99
28,32	49,99
28,35	49,99
28,37	49,99
28,40	49,99
28,42	49,99
28,44	49,99
28,47	49,99
28,49	49,99
28,52	49,99
28,54	49,99
28,57	49,99
28,59	49,99
28,62	49,99
28,64	49,99
28,66	49,99
28,69	49,99
28,71	49,99
28,74	49,99
28,76	49,99
28,79	49,99
28,81	49,99
28,84	49,99
28,86	49,99
28,88	49,99
28,91	49,99
28,93	49,99
28,96	49,99
28,98	49,99
29,01	49,99
29,03	49,99
29,05	49,99
29,08	49,99
29,10	49,99
29,13	49,99
29,15	49,99
29,18	49,99
29,20	49,99
29,23	49,99
29,25	49,99
29,27	49,99
29,30	49,99
29,32	49,99
29,35	49,99
29,37	49,99
29,40	49,99
29,42	49,99
29,45	49,99
29,47	49,99
29,49	49,99
29,52	49,99
29,54	49,99
29,57	49,99
29,59	49,99
29,62	49,99
29,64	49,99
29,67	49,99
29,69	49,99
29,71	49,99
29,74	49,99
29,76	49,99
29,79	49,99
29,81	49,99
29,84	49,99
29,86	49,99
29,89	49,99
29,91	49,99
29,93	49,99
29,96	49,99
29,98	49,99
30,01	49,99
30,03	49,99
30,06	49,99
30,08	49,99
30,10	49,99
30,13	49,99
30,15	49,99
30,18	49,99
30,20	49,99
30,23	49,99
30,25	49,99
30,28	49,99
30,30	49,99
30,32	49,99
30,35	49,99
30,37	49,99
30,40	49,99
30,42	49,99
30,45	49,99
30,47	49,99
30,50	49,99
30,52	49,99
30,54	49,99
30,57	49,99
30,59	49,99
30,62	49,99
30,64	49,99
30,67	49,99
30,69	49,99
30,72	49,99
30,74	49,99
30,76	49,99
30,79	49,99
30,81	49,99
30,84	49,99
30,86	49,99
30,89	49,99
30,91	49,99
30,94	49,99
30,96	49,99
30,98	49,99
31,01	49,99
31,03	49,99
31,06	49,99
31,08	49,99
31,11	49,99
31,13	49,99
31,15	49,99
31,18	49,99
31,20	49,99
31,23	49,99
31,25	49,99
31,28	49,99
31,30	49,99
31,33	49,99
31,35	49,99
31,37	49,99
31,40	49,99
31,42	49,99
31,45	49,99
31,47	49,99
31,50	49,99
31,52	49,99
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,99
34,28	49,99
34,31	49,99
34,33	49,99
34,35	49,99
34,38	49,99
34,40	49,99
34,43	49,99
34,45	49,99
34,48	49,99
34,50	49,99
34,52	49,99
34,55	49,99
34,57	49,99
34,60	49,99
34,62	49,99
34,65	49,99
34,67	49,99
34,70	49,99
34,72	49,99
34,74	49,99
34,77	49,99
34,79	49,99
34,82	49,97
34,84	49,90
34,87	49,79
34,89	49,66
34,92	49,51
34,94	49,33
34,96	49,10
34,99	48,86
35,01	48,62
35,04	48,35
35,06	48,05
35,09	47,72
35,11	47,40
35,14	47,08
35,16	46,71
35,18	46,35
35,21	45,98
35,23	45,59
35,26	45,17
35,28	44,73
35,31	44,30
35,33	43,88
35,36	43,48
35,38	43,10
35,40	42,76
35,43	42,41
35,45	42,07
35,48	41,79
35,50	41,52
35,53	41,23
35,55	40,94
35,57	40,69
35,60	40,46
35,62	40,19
35,65	39,92
35,67	39,68
35,70	39,44
35,72	39,19
35,75	38,93
35,77	38,70
35,79	38,49
35,82	38,27
35,84	38,03
35,87	37,83
35,89	37,61
35,92	37,37
35,94	37,14
35,97	36,93
35,99	36,71
36,01	36,46
36,04	36,21
36,06	36,00
36,09	35,79
36,11	35,55
36,14	35,32
36,16	35,12
36,19	34,92
36,21	34,69
36,23	34,47
36,26	34,28
36,28	34,09
36,31	33,87
36,33	33,65
36,36	33,46
36,38	33,25
36,41	33,04
36,43	32,84
36,45	32,68
36,48	32,50
36,50	32,31
36,53	32,13
36,55	31,98
36,58	31,81
36,60	31,62
36,62	31,47
36,65	31,32
36,67	31,15
36,70	30,97
36,72	30,80
36,75	30,67
36,77	30,52
36,80	30,35
36,82	30,20
36,84	30,08
36,87	29,94
36,89	29,78
36,92	29,65
36,94	29,54
36,97	29,41
36,99	29,25
37,02	29,12
37,04	29,01
37,06	28,88
37,09	28,74
37,11	28,63
37,14	28,53
37,16	28,42
37,19	28,29
37,21	28,19
37,24	28,11
37,26	28,00
37,28	27,88
37,31	27,79
37,33	27,71
37,36	27,60
37,38	27,49
37,41	27,41
37,43	27,34
37,46	27,24
37,48	27,14
37,50	27,08
37,53	27,01
37,55	26,92
37,58	26,83
37,60	26,78
37,63	26,72
37,65	26,64
37,68	26,55
37,70	26,49
37,72	26,44
37,75	26,35
37,77	26,27
37,80	26,23
37,82	26,18
37,85	26,11
37,87	26,04
37,89	26,02
37,92	25,97
37,94	25,89
37,97	25,83
37,99	25,80
38,02	25,75
38,04	25,68
38,07	25,62
38,09	25,60
38,11	25,55
38,14	25,48
38,16	25,43
38,19	25,41
38,21	25,38
38,24	25,31
38,26	25,27
38,29	25,27
38,31	25,23
38,33	25,17
38,36	25,13
38,38	25,13
38,41	25,10
38,43	25,05
38,46	25,02
38,48	25,02
38,51	24,99
38,53	24,95
38,55	24,94
38,58	24,95
38,60	24,94
38,63	24,90
38,65	24,89
38,68	24,91
38,70	24,90
38,73	24,87
38,75	24,88
38,77	24,90
38,80	24,89
38,82	24,87
38,85	24,89
38,87	24,92
38,90	24,92
38,92	24,91
38,94	24,93
38,97	24,98
38,99	24,98
39,02	24,99
39,04	25,02
39,07	25,07
39,09	25,09
39,12	25,10
39,14	25,15
39,16	25,22
39,19	25,24
39,21	25,26
39,24	25,32
39,26	25,39
39,29	25,42
39,31	25,46
39,34	25,54
39,36	25,62
39,38	25,67
39,41	25,73
39,43	25,83
39,46	25,93
39,48	26,01
39,51	26,10
39,53	26,22
39,56	26,34
39,58	26,44
39,60	26,56
39,63	26,71
39,65	26,88
39,68	27,02
39,70	27,18
39,73	27,40
39,75	27,62
39,78	27,83
39,80	28,08
39,82	28,37
39,85	28,64
39,87	28,89
39,90	29,18
39,92	29,52
39,95	29,86
39,97	30,21
39,99	30,58
40,02	31,00
40,04	31,43
40,07	31,86
40,09	32,33
40,12	32,84
40,14	33,35
40,17	33,85
40,19	34,35
40,21	34,91
40,24	35,45
40,26	35,99
40,29	36,56
40,31	37,17
40,34	37,74
40,36	38,35
40,39	38,98
40,41	39,66
40,43	40,31
40,46	40,94
40,48	41,61
40,51	42,29
40,53	42,92
40,56	43,53
40,58	44,15
40,61	44,74
40,63	45,27
40,65	45,78
40,68	46,28
40,70	46,77
40,73	47,21
40,75	47,62
40,78	48,01
40,80	48,36
40,83	48,65
40,85	48,93
40,87	49,19
40,90	49,40
40,92	49,56
40,95	49,70
40,97	49,82
41,00	49,89
41,02	49,92
41,05	49,96
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
