Voltage U1	Corriente IA
7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,01
7,10	0,01
7,13	0,01
7,15	0,01
7,17	0,01
7,20	0,01
7,22	0,01
7,25	0,01
7,27	0,01
7,30	0,01
7,32	0,01
7,35	0,01
7,37	0,01
7,39	0,01
7,42	0,01
7,44	0,01
7,47	0,01
7,49	0,01
7,52	0,01
7,54	0,01
7,57	0,01
7,59	0,01
7,61	0,01
7,64	0,01
7,66	0,01
7,69	0,01
7,71	0,01
7,74	0,01
7,76	0,01
7,78	0,01
7,81	0,01
7,83	0,01
7,86	0,01
7,88	0,01
7,91	0,01
7,93	0,01
7,96	0,01
7,98	0,01
8,00	0,01
8,03	0,01
8,05	0,01
8,08	0,01
8,10	0,01
8,13	0,01
8,15	0,01
8,18	0,01
8,20	0,01
8,22	0,01
8,25	0,01
8,27	0,01
8,30	0,01
8,32	0,01
8,35	0,01
8,37	0,01
8,40	0,01
8,42	0,01
8,44	0,01
8,47	0,01
8,49	0,01
8,52	0,01
8,54	0,01
8,57	0,01
8,59	0,01
8,62	0,01
8,64	0,01
8,66	0,01
8,69	0,01
8,71	0,01
8,74	0,01
8,76	0,01
8,79	0,01
8,81	0,01
8,84	0,01
8,86	0,01
8,88	0,01
8,91	0,01
8,93	0,01
8,96	0,01
8,98	0,01
9,01	0,01
9,03	0,01
9,05	0,01
9,08	0,01
9,10	0,01
9,13	0,01
9,15	0,01
9,18	0,01
9,20	0,01
9,23	0,01
9,25	0,01
9,27	0,01
9,30	0,01
9,32	0,01
9,35	0,01
9,37	0,01
9,40	0,01
9,42	0,01
9,45	0,01
9,47	0,01
9,49	0,01
9,52	0,01
9,54	0,01
9,57	0,01
9,59	0,01
9,62	0,01
9,64	0,01
9,67	0,01
9,69	0,01
9,71	0,01
9,74	0,01
9,76	0,01
9,79	0,01
9,81	0,01
9,84	0,01
9,86	0,01
9,89	0,01
9,91	0,01
9,93	0,01
9,96	0,01
9,98	0,01
10,01	0,01
10,03	0,01
10,06	0,01
10,08	0,01
10,10	0,01
10,13	0,01
10,15	0,01
10,18	0,01
10,20	0,01
10,23	0,00
10,25	0,00
10,28	0,00
10,30	0,01
10,32	0,01
10,35	0,01
10,37	0,01
10,40	0,01
10,42	0,01
10,45	0,01
10,47	0,01
10,50	0,01
10,52	0,01
10,54	0,01
10,57	0,01
10,59	0,01
10,62	0,01
10,64	0,00
10,67	0,00
10,69	0,00
10,72	0,00
10,74	0,00
10,76	0,00
10,79	0,00
10,81	0,00
10,84	0,01
10,86	0,01
10,89	0,01
10,91	0,01
10,94	0,01
10,96	0,01
10,98	0,01
11,01	0,01
11,03	0,01
11,06	0,01
11,08	0,01
11,11	0,01
11,13	0,01
11,15	0,01
11,18	0,01
11,20	0,01
11,23	0,01
11,25	0,01
11,28	0,01
11,30	0,01
11,33	0,01
11,35	0,01
11,37	0,01
11,40	0,01
11,42	0,01
11,45	0,01
11,47	0,01
11,50	0,01
11,52	0,01
11,55	0,01
11,57	0,01
11,59	0,01
11,62	0,01
11,64	0,01
11,67	0,01
11,69	0,01
11,72	0,01
11,74	0,01
11,77	0,01
11,79	0,01
11,81	0,01
11,84	0,00
11,86	0,00
11,89	0,01
11,91	0,01
11,94	0,01
11,96	0,01
11,99	0,01
12,01	0,01
12,03	0,01
12,06	0,01
12,08	0,00
12,11	0,00
12,13	0,00
12,16	0,00
12,18	0,00
12,21	0,00
12,23	0,00
12,25	0,00
12,28	0,01
12,30	0,01
12,33	0,01
12,35	0,01
12,38	0,01
12,40	0,01
12,42	0,01
12,45	0,01
12,47	0,01
12,50	0,01
12,52	0,01
12,55	0,01
12,57	0,01
12,60	0,01
12,62	0,01
12,64	0,01
12,67	0,01
12,69	0,01
12,72	0,01
12,74	0,01
12,77	0,01
12,79	0,01
12,82	0,01
12,84	0,01
12,86	0,01
12,89	0,00
12,91	0,00
12,94	0,00
12,96	0,00
12,99	0,01
13,01	0,01
13,04	0,01
13,06	0,01
13,08	0,01
13,11	0,01
13,13	0,01
13,16	0,01
13,18	0,01
13,21	0,01
13,23	0,01
13,26	0,01
13,28	0,01
13,30	0,01
13,33	0,01
13,35	0,01
13,38	0,01
13,40	0,01
13,43	0,01
13,45	0,01
13,47	0,01
13,50	0,01
13,52	0,01
13,55	0,01
13,57	0,01
13,60	0,01
13,62	0,01
13,65	0,01
13,67	0,01
13,69	0,01
13,72	0,01
13,74	0,01
13,77	0,01
13,79	0,01
13,82	0,01
13,84	0,01
13,87	0,01
13,89	0,01
13,91	0,01
13,94	0,01
13,96	0,01
13,99	0,01
14,01	0,01
14,04	0,01
14,06	0,01
14,09	0,01
14,11	0,01
14,13	0,01
14,16	0,01
14,18	0,01
14,21	0,01
14,23	0,01
14,26	0,01
14,28	0,01
14,31	0,01
14,33	0,01
14,35	0,01
14,38	0,00
14,40	0,00
14,43	0,00
14,45	0,00
14,48	0,01
14,50	0,01
14,52	0,01
14,55	0,01
14,57	0,01
14,60	0,01
14,62	0,01
14,65	0,01
14,67	0,01
14,70	0,01
14,72	0,01
14,74	0,01
14,77	0,01
14,79	0,01
14,82	0,01
14,84	0,01
14,87	0,01
14,89	0,01
14,92	0,01
14,94	0,01
14,96	0,01
14,99	0,01
15,01	0,01
15,04	0,01
15,06	0,01
15,09	0,01
15,11	0,01
15,14	0,01
15,16	0,01
15,18	0,01
15,21	0,01
15,23	0,01
15,26	0,01
15,28	0,01
15,31	0,01
15,33	0,01
15,36	0,01
15,38	0,01
15,40	0,01
15,43	0,01
15,45	0,01
15,48	0,01
15,50	0,01
15,53	0,01
15,55	0,01
15,57	0,01
15,60	0,01
15,62	0,01
15,65	0,01
15,67	0,01
15,70	0,01
15,72	0,01
15,75	0,01
15,77	0,01
15,79	0,01
15,82	0,01
15,84	0,01
15,87	0,01
15,89	0,01
15,92	0,01
15,94	0,01
15,97	0,01
15,99	0,01
16,01	0,01
16,04	0,01
16,06	0,01
16,09	0,01
16,11	0,01
16,14	0,01
16,16	0,01
16,19	0,01
16,21	0,01
16,23	0,01
16,26	0,01
16,28	0,01
16,31	0,01
16,33	0,01
16,36	0,01
16,38	0,01
16,41	0,00
16,43	0,00
16,45	0,00
16,48	0,00
16,50	0,01
16,53	0,01
16,55	0,01
16,58	0,01
16,60	0,01
16,63	0,01
16,65	0,01
16,67	0,01
16,70	0,01
16,72	0,01
16,75	0,01
16,77	0,01
16,80	0,01
16,82	0,02
16,84	0,02
16,87	0,02
16,89	0,02
16,92	0,02
16,94	0,02
16,97	0,02
16,99	0,01
17,02	0,01
17,04	0,01
17,06	0,01
17,09	0,01
17,11	0,01
17,14	0,01
17,16	0,01
17,19	0,01
17,21	0,02
17,24	0,02
17,26	0,02
17,28	0,02
17,31	0,02
17,33	0,02
17,36	0,02
17,38	0,02
17,41	0,02
17,43	0,02
17,46	0,02
17,48	0,03
17,50	0,03
17,53	0,04
17,55	0,06
17,58	0,07
17,60	0,07
17,63	0,07
17,65	0,07
17,68	0,09
17,70	0,09
17,72	0,07
17,75	0,07
17,77	0,07
17,80	0,08
17,82	0,09
17,85	0,08
17,87	0,08
17,89	0,08
17,92	0,09
17,94	0,12
17,97	0,12
17,99	0,11
18,02	0,13
18,04	0,13
18,07	0,15
18,09	0,15
18,11	0,14
18,14	0,15
18,16	0,15
18,19	0,16
18,21	0,17
18,24	0,15
18,26	0,16
18,29	0,19
18,31	0,19
18,33	0,19
18,36	0,19
18,38	0,19
18,41	0,22
18,43	0,22
18,46	0,20
18,48	0,22
18,51	0,20
18,53	0,21
18,55	0,20
18,58	0,19
18,60	0,20
18,63	0,20
18,65	0,20
18,68	0,22
18,70	0,23
18,73	0,24
18,75	0,25
18,77	0,25
18,80	0,26
18,82	0,27
18,85	0,26
18,87	0,26
18,90	0,26
18,92	0,26
18,94	0,27
18,97	0,25
18,99	0,25
19,02	0,27
19,04	0,27
19,07	0,28
19,09	0,27
19,12	0,28
19,14	0,30
19,16	0,29
19,19	0,28
19,21	0,29
19,24	0,27
19,26	0,28
19,29	0,27
19,31	0,26
19,34	0,28
19,36	0,27
19,38	0,27
19,41	0,30
19,43	0,30
19,46	0,30
19,48	0,30
19,51	0,29
19,53	0,29
19,56	0,29
19,58	0,27
19,60	0,28
19,63	0,28
19,65	0,28
19,68	0,29
19,70	0,29
19,73	0,29
19,75	0,30
19,78	0,30
19,80	0,30
19,82	0,31
19,85	0,30
19,87	0,31
19,90	0,31
19,92	0,30
19,95	0,30
19,97	0,28
19,99	0,28
20,02	0,27
20,04	0,26
20,07	0,26
20,09	0,26
20,12	0,26
20,14	0,28
20,17	0,28
20,19	0,28
20,21	0,27
20,24	0,28
20,26	0,28
20,29	0,28
20,31	0,27
20,34	0,27
20,36	0,27
20,39	0,27
20,41	0,26
20,43	0,27
20,46	0,27
20,48	0,27
20,51	0,26
20,53	0,27
20,56	0,27
20,58	0,26
20,61	0,27
20,63	0,27
20,65	0,27
20,68	0,26
20,70	0,25
20,73	0,25
20,75	0,24
20,78	0,22
20,80	0,23
20,83	0,21
20,85	0,22
20,87	0,25
20,90	0,25
20,92	0,26
20,95	0,26
20,97	0,26
21,00	0,27
21,02	0,27
21,05	0,25
21,07	0,25
21,09	0,25
21,12	0,25
21,14	0,26
21,17	0,26
21,19	0,26
21,22	0,26
21,24	0,26
21,26	0,27
21,29	0,27
21,31	0,27
21,34	0,29
21,36	0,29
21,39	0,29
21,41	0,30
21,44	0,28
21,46	0,29
21,48	0,29
21,51	0,28
21,53	0,29
21,56	0,30
21,58	0,29
21,61	0,33
21,63	0,34
21,66	0,33
21,68	0,33
21,70	0,33
21,73	0,34
21,75	0,35
21,78	0,34
21,80	0,35
21,83	0,35
21,85	0,36
21,88	0,38
21,90	0,38
21,92	0,40
21,95	0,41
21,97	0,41
22,00	0,43
22,02	0,43
22,05	0,44
22,07	0,46
22,10	0,46
22,12	0,47
22,14	0,47
22,17	0,46
22,19	0,47
22,22	0,47
22,24	0,47
22,27	0,49
22,29	0,49
22,31	0,50
22,34	0,55
22,36	0,55
22,39	0,56
22,41	0,57
22,44	0,57
22,46	0,59
22,49	0,59
22,51	0,58
22,53	0,59
22,56	0,60
22,58	0,61
22,61	0,63
22,63	0,64
22,66	0,66
22,68	0,67
22,71	0,67
22,73	0,68
22,75	0,68
22,78	0,68
22,80	0,71
22,83	0,71
22,85	0,71
22,88	0,73
22,90	0,72
22,93	0,74
22,95	0,74
22,97	0,72
23,00	0,74
23,02	0,74
23,05	0,75
23,07	0,78
23,10	0,79
23,12	0,81
23,15	0,82
23,17	0,82
23,19	0,83
23,22	0,83
23,24	0,83
23,27	0,82
23,29	0,82
23,32	0,82
23,34	0,83
23,36	0,84
23,39	0,85
23,41	0,85
23,44	0,86
23,46	0,88
23,49	0,89
23,51	0,89
23,54	0,90
23,56	0,91
23,58	0,92
23,61	0,91
23,63	0,89
23,66	0,90
23,68	0,90
23,71	0,89
23,73	0,89
23,76	0,87
23,78	0,89
23,80	0,93
23,83	0,93
23,85	0,93
23,88	0,92
23,90	0,93
23,93	0,94
23,95	0,93
23,98	0,90
24,00	0,90
24,02	0,88
24,05	0,89
24,07	0,90
24,10	0,90
24,12	0,91
24,15	0,91
24,17	0,91
24,20	0,93
24,22	0,92
24,24	0,90
24,27	0,91
24,29	0,90
24,32	0,90
24,34	0,89
24,37	0,88
24,39	0,88
24,42	0,88
24,44	0,85
24,46	0,86
24,49	0,84
24,51	0,84
24,54	0,85
24,56	0,85
24,59	0,84
24,61	0,84
24,63	0,83
24,66	0,84
24,68	0,84
24,71	0,81
24,73	0,81
24,76	0,80
24,78	0,80
24,81	0,80
24,83	0,80
24,85	0,79
24,88	0,78
24,90	0,77
24,93	0,78
24,95	0,77
24,98	0,75
25,00	0,75
25,03	0,74
25,05	0,75
25,07	0,74
25,10	0,72
25,12	0,71
25,15	0,70
25,17	0,69
25,20	0,69
25,22	0,67
25,25	0,67
25,27	0,69
25,29	0,69
25,32	0,69
25,34	0,69
25,37	0,68
25,39	0,69
25,42	0,68
25,44	0,66
25,47	0,66
25,49	0,64
25,51	0,64
25,54	0,64
25,56	0,64
25,59	0,64
25,61	0,64
25,64	0,63
25,66	0,65
25,68	0,65
25,71	0,64
25,73	0,63
25,76	0,62
25,78	0,62
25,81	0,62
25,83	0,62
25,86	0,62
25,88	0,62
25,90	0,64
25,93	0,66
25,95	0,64
25,98	0,64
26,00	0,67
26,03	0,67
26,05	0,68
26,08	0,67
26,10	0,67
26,12	0,69
26,15	0,69
26,17	0,67
26,20	0,67
26,22	0,66
26,25	0,68
26,27	0,70
26,30	0,72
26,32	0,73
26,34	0,73
26,37	0,75
26,39	0,78
26,42	0,77
26,44	0,77
26,47	0,78
26,49	0,77
26,52	0,79
26,54	0,80
26,56	0,81
26,59	0,83
26,61	0,84
26,64	0,86
26,66	0,89
26,69	0,88
26,71	0,90
26,73	0,93
26,76	0,94
26,78	0,96
26,81	0,97
26,83	0,98
26,86	1,02
26,88	1,03
26,91	1,03
26,93	1,05
26,95	1,05
26,98	1,07
27,00	1,10
27,03	1,11
27,05	1,13
27,08	1,16
27,10	1,17
27,13	1,21
27,15	1,23
27,17	1,23
27,20	1,25
27,22	1,26
27,25	1,28
27,27	1,29
27,30	1,30
27,32	1,33
27,35	1,34
27,37	1,36
27,39	1,40
27,42	1,40
27,44	1,41
27,47	1,44
27,49	1,45
27,52	1,47
27,54	1,48
27,57	1,49
27,59	1,51
27,61	1,53
27,64	1,53
27,66	1,55
27,69	1,55
27,71	1,56
27,74	1,60
27,76	1,62
27,78	1,63
27,81	1,65
27,83	1,66
27,86	1,69
27,88	1,70
27,91	1,68
27,93	1,69
27,96	1,69
27,98	1,69
28,00	1,70
28,03	1,72
28,05	1,73
28,08	1,73
28,10	1,74
28,13	1,76
28,15	1,75
28,18	1,76
28,20	1,76
28,22	1,76
28,25	1,77
28,27	1,78
28,30	1,78
28,32	1,80
28,35	1,79
28,37	1,79
28,40	1,80
28,42	1,79
28,44	1,79
28,47	1,80
28,49	1,80
28,52	1,81
28,54	1,82
28,57	1,81
28,59	1,83
28,62	1,83
28,64	1,81
28,66	1,81
28,69	1,78
28,71	1,77
28,74	1,77
28,76	1,75
28,79	1,75
28,81	1,74
28,84	1,74
28,86	1,75
28,88	1,75
28,91	1,74
28,93	1,74
28,96	1,73
28,98	1,72
29,01	1,72
29,03	1,70
29,05	1,70
29,08	1,68
29,10	1,67
29,13	1,67
29,15	1,64
29,18	1,63
29,20	1,64
29,23	1,63
29,25	1,62
29,27	1,61
29,30	1,60
29,32	1,61
29,35	1,60
29,37	1,56
29,40	1,55
29,42	1,53
29,45	1,51
29,47	1,50
29,49	1,48
29,52	1,48
29,54	1,46
29,57	1,45
29,59	1,46
29,62	1,45
29,64	1,44
29,67	1,42
29,69	1,41
29,71	1,41
29,74	1,40
29,76	1,37
29,79	1,36
29,81	1,35
29,84	1,33
29,86	1,32
29,89	1,29
29,91	1,27
29,93	1,29
29,96	1,28
29,98	1,26
30,01	1,26
30,03	1,25
30,06	1,26
30,08	1,26
30,10	1,22
30,13	1,20
30,15	1,19
30,18	1,18
30,20	1,17
30,23	1,15
30,25	1,14
30,28	1,14
30,30	1,14
30,32	1,15
30,35	1,14
30,37	1,13
30,40	1,12
30,42	1,11
30,45	1,11
30,47	1,11
30,50	1,10
30,52	1,10
30,54	1,10
30,57	1,10
30,59	1,10
30,62	1,07
30,64	1,07
30,67	1,09
30,69	1,10
30,72	1,10
30,74	1,10
30,76	1,10
30,79	1,14
30,81	1,14
30,84	1,13
30,86	1,14
30,89	1,13
30,91	1,14
30,94	1,15
30,96	1,14
30,98	1,15
31,01	1,16
31,03	1,18
31,06	1,21
31,08	1,22
31,11	1,23
31,13	1,24
31,15	1,26
31,18	1,28
31,20	1,28
31,23	1,29
31,25	1,32
31,28	1,34
31,30	1,36
31,33	1,38
31,35	1,40
31,37	1,42
31,40	1,46
31,42	1,49
31,45	1,51
31,47	1,53
31,50	1,55
31,52	1,59
31,55	1,61
31,57	1,62
31,59	1,64
31,62	1,66
31,64	1,69
31,67	1,72
31,69	1,74
31,72	1,77
31,74	1,80
31,77	1,83
31,79	1,87
31,81	1,91
31,84	1,94
31,86	1,96
31,89	1,99
31,91	2,03
31,94	2,05
31,96	2,06
31,99	2,08
32,01	2,10
32,03	2,13
32,06	2,16
32,08	2,18
32,11	2,22
32,13	2,26
32,16	2,30
32,18	2,33
32,20	2,36
32,23	2,38
32,25	2,43
32,28	2,45
32,30	2,47
32,33	2,49
32,35	2,50
32,38	2,53
32,40	2,55
32,42	2,57
32,45	2,59
32,47	2,61
32,50	2,63
32,52	2,68
32,55	2,69
32,57	2,71
32,60	2,73
32,62	2,75
32,64	2,77
32,67	2,78
32,69	2,79
32,72	2,81
32,74	2,82
32,77	2,83
32,79	2,84
32,82	2,87
32,84	2,88
32,86	2,89
32,89	2,90
32,91	2,91
32,94	2,93
32,96	2,92
32,99	2,94
33,01	2,95
33,04	2,96
33,06	2,96
33,08	2,95
33,11	2,96
33,13	2,96
33,16	2,94
33,18	2,94
33,21	2,93
33,23	2,94
33,26	2,96
33,28	2,96
33,30	2,96
33,33	2,96
33,35	2,94
33,38	2,95
33,40	2,94
33,43	2,92
33,45	2,91
33,47	2,90
33,50	2,89
33,52	2,89
33,55	2,88
33,57	2,87
33,60	2,85
33,62	2,84
33,65	2,83
33,67	2,81
33,69	2,79
33,72	2,80
33,74	2,77
33,77	2,76
33,79	2,74
33,82	2,71
33,84	2,70
33,87	2,68
33,89	2,64
33,91	2,62
33,94	2,59
33,96	2,58
33,99	2,59
34,01	2,58
34,04	2,55
34,06	2,53
34,09	2,52
34,11	2,50
34,13	2,47
34,16	2,43
34,18	2,39
34,21	2,36
34,23	2,35
34,26	2,33
34,28	2,31
34,31	2,30
34,33	2,28
34,35	2,27
34,38	2,26
34,40	2,23
34,43	2,21
34,45	2,20
34,48	2,17
34,50	2,14
34,52	2,12
34,55	2,08
34,57	2,07
34,60	2,04
34,62	2,00
34,65	1,99
34,67	1,95
34,70	1,93
34,72	1,94
34,74	1,91
34,77	1,89
34,79	1,86
34,82	1,84
34,84	1,84
34,87	1,82
34,89	1,78
34,92	1,78
34,94	1,76
34,96	1,74
34,99	1,74
35,01	1,73
35,04	1,72
35,06	1,70
35,09	1,68
35,11	1,67
35,14	1,67
35,16	1,65
35,18	1,66
35,21	1,66
35,23	1,65
35,26	1,65
35,28	1,62
35,31	1,62
35,33	1,60
35,36	1,58
35,38	1,58
35,40	1,57
35,43	1,56
35,45	1,59
35,48	1,59
35,50	1,60
35,53	1,60
35,55	1,60
35,57	1,61
35,60	1,61
35,62	1,60
35,65	1,62
35,67	1,62
35,70	1,63
35,72	1,65
35,75	1,67
35,77	1,69
35,79	1,71
35,82	1,72
35,84	1,75
35,87	1,76
35,89	1,77
35,92	1,81
35,94	1,83
35,97	1,86
35,99	1,87
36,01	1,88
36,04	1,92
36,06	1,94
36,09	1,96
36,11	1,99
36,14	2,00
36,16	2,04
36,19	2,09
36,21	2,12
36,23	2,16
36,26	2,18
36,28	2,21
36,31	2,25
36,33	2,29
36,36	2,31
36,38	2,35
36,41	2,37
36,43	2,41
36,45	2,46
36,48	2,51
36,50	2,55
36,53	2,59
36,55	2,64
36,58	2,70
36,60	2,73
36,62	2,76
36,65	2,81
36,67	2,85
36,70	2,89
36,72	2,93
36,75	2,97
36,77	3,02
36,80	3,07
36,82	3,11
36,84	3,16
36,87	3,19
36,89	3,23
36,92	3,30
36,94	3,33
36,97	3,36
36,99	3,40
37,02	3,44
37,04	3,49
37,06	3,53
37,09	3,55
37,11	3,59
37,14	3,62
37,16	3,66
37,19	3,71
37,21	3,74
37,24	3,78
37,26	3,81
37,28	3,84
37,31	3,89
37,33	3,93
37,36	3,95
37,38	3,98
37,41	4,00
37,43	4,04
37,46	4,08
37,48	4,11
37,50	4,14
37,53	4,16
37,55	4,19
37,58	4,22
37,60	4,22
37,63	4,23
37,65	4,27
37,68	4,28
37,70	4,30
37,72	4,30
37,75	4,30
37,77	4,34
37,80	4,35
37,82	4,34
37,85	4,35
37,87	4,35
37,89	4,35
37,92	4,38
37,94	4,38
37,97	4,38
37,99	4,37
38,02	4,37
38,04	4,38
38,07	4,38
38,09	4,35
38,11	4,35
38,14	4,35
38,16	4,34
38,19	4,33
38,21	4,32
38,24	4,31
38,26	4,30
38,29	4,28
38,31	4,27
38,33	4,24
38,36	4,22
38,38	4,22
38,41	4,21
38,43	4,19
38,46	4,17
38,48	4,14
38,51	4,14
38,53	4,11
38,55	4,06
38,58	4,03
38,60	3,99
38,63	3,96
38,65	3,95
38,68	3,93
38,70	3,93
38,73	3,91
38,75	3,88
38,77	3,87
38,80	3,84
38,82	3,80
38,85	3,76
38,87	3,71
38,90	3,67
38,92	3,64
38,94	3,60
38,97	3,57
38,99	3,54
39,02	3,50
39,04	3,49
39,07	3,44
39,09	3,41
39,12	3,40
39,14	3,36
39,16	3,32
39,19	3,28
39,21	3,24
39,24	3,22
39,26	3,17
39,29	3,12
39,31	3,08
39,34	3,04
39,36	3,01
39,38	2,99
39,41	2,97
39,43	2,94
39,46	2,91
39,48	2,87
39,51	2,87
39,53	2,84
39,56	2,78
39,58	2,75
39,60	2,70
39,63	2,68
39,65	2,65
39,68	2,61
39,70	2,59
39,73	2,56
39,75	2,54
39,78	2,54
39,80	2,51
39,82	2,48
39,85	2,46
39,87	2,43
39,90	2,41
39,92	2,38
39,95	2,35
39,97	2,35
39,99	2,34
40,02	2,32
40,04	2,32
40,07	2,29
40,09	2,28
40,12	2,28
40,14	2,26
40,17	2,25
40,19	2,25
40,21	2,24
40,24	2,25
40,26	2,25
40,29	2,24
40,31	2,24
40,34	2,23
40,36	2,24
40,39	2,24
40,41	2,24
40,43	2,25
40,46	2,25
40,48	2,25
40,51	2,28
40,53	2,27
40,56	2,28
40,58	2,30
40,61	2,32
40,63	2,35
40,65	2,38
40,68	2,39
40,70	2,41
40,73	2,44
40,75	2,46
40,78	2,48
40,80	2,49
40,83	2,52
40,85	2,59
40,87	2,63
40,90	2,67
40,92	2,71
40,95	2,75
40,97	2,81
41,00	2,85
41,02	2,86
41,05	2,90
41,07	2,92
41,09	2,97
41,12	3,00
41,14	3,04
41,17	3,09
41,19	3,14
41,22	3,19
41,24	3,27
41,26	3,31
41,29	3,38
41,31	3,43
41,34	3,48
41,36	3,55
41,39	3,60
41,41	3,65
41,44	3,73
41,46	3,78
41,48	3,84
41,51	3,90
41,53	3,95
41,56	4,01
41,58	4,09
41,61	4,15
41,63	4,22
41,66	4,28
41,68	4,33
41,70	4,40
41,73	4,46
41,75	4,50
41,78	4,55
41,80	4,60
41,83	4,66
41,85	4,72
41,88	4,76
41,90	4,82
41,92	4,88
41,95	4,94
41,97	5,00
42,00	5,06
42,02	5,11
42,05	5,16
42,07	5,20
42,10	5,25
42,12	5,30
42,14	5,34
42,17	5,39
42,19	5,43
42,22	5,48
42,24	5,53
42,27	5,55
42,29	5,60
42,31	5,66
42,34	5,70
42,36	5,74
42,39	5,78
42,41	5,81
42,44	5,87
42,46	5,89
42,49	5,89
42,51	5,91
42,53	5,92
42,56	5,94
42,58	5,97
42,61	5,98
