Voltage U1	Corriente IA
7,00	0,17
7,03	0,18
7,05	0,19
7,08	0,21
7,10	0,20
7,13	0,21
7,15	0,23
7,17	0,26
7,20	0,25
7,22	0,26
7,25	0,28
7,27	0,29
7,30	0,29
7,32	0,30
7,35	0,32
7,37	0,33
7,39	0,32
7,42	0,33
7,44	0,35
7,47	0,36
7,49	0,36
7,52	0,36
7,54	0,38
7,57	0,39
7,59	0,38
7,61	0,39
7,64	0,41
7,66	0,42
7,69	0,41
7,71	0,42
7,74	0,44
7,76	0,44
7,78	0,43
7,81	0,45
7,83	0,48
7,86	0,48
7,88	0,47
7,91	0,49
7,93	0,51
7,96	0,51
7,98	0,51
8,00	0,52
8,03	0,54
8,05	0,54
8,08	0,54
8,10	0,55
8,13	0,57
8,15	0,57
8,18	0,57
8,20	0,59
8,22	0,60
8,25	0,60
8,27	0,60
8,30	0,62
8,32	0,64
8,35	0,63
8,37	0,63
8,40	0,66
8,42	0,67
8,44	0,67
8,47	0,67
8,49	0,69
8,52	0,70
8,54	0,69
8,57	0,70
8,59	0,72
8,62	0,73
8,64	0,73
8,66	0,73
8,69	0,75
8,71	0,76
8,74	0,75
8,76	0,76
8,79	0,78
8,81	0,79
8,84	0,78
8,86	0,79
8,88	0,81
8,91	0,82
8,93	0,82
8,96	0,82
8,98	0,85
9,01	0,86
9,03	0,86
9,05	0,86
9,08	0,89
9,10	0,89
9,13	0,89
9,15	0,90
9,18	0,92
9,20	0,93
9,23	0,92
9,25	0,93
9,27	0,95
9,30	0,96
9,32	0,96
9,35	0,97
9,37	0,99
9,40	0,99
9,42	0,99
9,45	1,00
9,47	1,02
9,49	1,02
9,52	1,01
9,54	1,03
9,57	1,05
9,59	1,05
9,62	1,06
9,64	1,07
9,67	1,09
9,69	1,09
9,71	1,09
9,74	1,10
9,76	1,13
9,79	1,13
9,81	1,12
9,84	1,14
9,86	1,16
9,89	1,16
9,91	1,16
9,93	1,18
9,96	1,19
9,98	1,19
10,01	1,19
10,03	1,21
10,06	1,23
10,08	1,22
10,10	1,22
10,13	1,24
10,15	1,26
10,18	1,25
10,20	1,26
10,23	1,28
10,25	1,29
10,28	1,29
10,30	1,29
10,32	1,31
10,35	1,33
10,37	1,33
10,40	1,33
10,42	1,35
10,45	1,36
10,47	1,36
10,50	1,36
10,52	1,38
10,54	1,40
10,57	1,39
10,59	1,40
10,62	1,42
10,64	1,43
10,67	1,42
10,69	1,42
10,72	1,44
10,74	1,45
10,76	1,45
10,79	1,46
10,81	1,48
10,84	1,49
10,86	1,48
10,89	1,49
10,91	1,51
10,94	1,52
10,96	1,51
10,98	1,52
11,01	1,54
11,03	1,55
11,06	1,55
11,08	1,56
11,11	1,58
11,13	1,58
11,15	1,57
11,18	1,59
11,20	1,61
11,23	1,61
11,25	1,60
11,28	1,62
11,30	1,64
11,33	1,64
11,35	1,64
11,37	1,65
11,40	1,67
11,42	1,67
11,45	1,66
11,47	1,68
11,50	1,70
11,52	1,70
11,55	1,70
11,57	1,72
11,59	1,73
11,62	1,73
11,64	1,73
11,67	1,75
11,69	1,77
11,72	1,77
11,74	1,76
11,77	1,78
11,79	1,80
11,81	1,79
11,84	1,80
11,86	1,82
11,89	1,82
11,91	1,82
11,94	1,82
11,96	1,85
11,99	1,86
12,01	1,86
12,03	1,86
12,06	1,88
12,08	1,89
12,11	1,89
12,13	1,89
12,16	1,91
12,18	1,92
12,21	1,92
12,23	1,93
12,25	1,94
12,28	1,95
12,30	1,95
12,33	1,96
12,35	1,98
12,38	1,99
12,40	1,99
12,42	1,99
12,45	2,01
12,47	2,02
12,50	2,02
12,52	2,02
12,55	2,04
12,57	2,05
12,60	2,03
12,62	2,04
12,64	2,07
12,67	2,08
12,69	2,07
12,72	2,08
12,74	2,10
12,77	2,11
12,79	2,10
12,82	2,12
12,84	2,14
12,86	2,15
12,89	2,14
12,91	2,15
12,94	2,18
12,96	2,17
12,99	2,17
13,01	2,19
13,04	2,21
13,06	2,21
13,08	2,20
13,11	2,22
13,13	2,24
13,16	2,24
13,18	2,24
13,21	2,25
13,23	2,27
13,26	2,27
13,28	2,27
13,30	2,29
13,33	2,31
13,35	2,31
13,38	2,30
13,40	2,32
13,43	2,34
13,45	2,34
13,47	2,34
13,50	2,36
13,52	2,38
13,55	2,37
13,57	2,37
13,60	2,40
13,62	2,41
13,65	2,41
13,67	2,42
13,69	2,44
13,72	2,45
13,74	2,45
13,77	2,45
13,79	2,47
13,82	2,48
13,84	2,47
13,87	2,48
13,89	2,50
13,91	2,51
13,94	2,51
13,96	2,51
13,99	2,54
14,01	2,55
14,04	2,55
14,06	2,55
14,09	2,58
14,11	2,59
14,13	2,58
14,16	2,59
14,18	2,61
14,21	2,62
14,23	2,61
14,26	2,62
14,28	2,65
14,31	2,66
14,33	2,65
14,35	2,66
14,38	2,68
14,40	2,69
14,43	2,68
14,45	2,69
14,48	2,72
14,50	2,72
14,52	2,71
14,55	2,73
14,57	2,75
14,60	2,75
14,62	2,75
14,65	2,76
14,67	2,78
14,70	2,79
14,72	2,79
14,74	2,81
14,77	2,83
14,79	2,83
14,82	2,83
14,84	2,84
14,87	2,86
14,89	2,86
14,92	2,86
14,94	2,88
14,96	2,90
14,99	2,90
15,01	2,90
15,04	2,91
15,06	2,93
15,09	2,93
15,11	2,93
15,14	2,95
15,16	2,96
15,18	2,96
15,21	2,96
15,23	2,99
15,26	3,00
15,28	3,00
15,31	3,00
15,33	3,02
15,36	3,03
15,38	3,03
15,40	3,03
15,43	3,06
15,45	3,07
15,48	3,06
15,50	3,07
15,53	3,09
15,55	3,11
15,57	3,10
15,60	3,11
15,62	3,13
15,65	3,14
15,67	3,14
15,70	3,14
15,72	3,17
15,75	3,18
15,77	3,17
15,79	3,18
15,82	3,20
15,84	3,21
15,87	3,20
15,89	3,22
15,92	3,24
15,94	3,25
15,97	3,25
15,99	3,26
16,01	3,28
16,04	3,29
16,06	3,28
16,09	3,29
16,11	3,31
16,14	3,32
16,16	3,31
16,19	3,33
16,21	3,35
16,23	3,36
16,26	3,35
16,28	3,36
16,31	3,38
16,33	3,38
16,36	3,38
16,38	3,39
16,41	3,41
16,43	3,41
16,45	3,41
16,48	3,42
16,50	3,43
16,53	3,43
16,55	3,42
16,58	3,43
16,60	3,45
16,63	3,44
16,65	3,43
16,67	3,43
16,70	3,44
16,72	3,43
16,75	3,42
16,77	3,43
16,80	3,44
16,82	3,43
16,84	3,42
16,87	3,44
16,89	3,45
16,92	3,44
16,94	3,44
16,97	3,45
16,99	3,46
17,02	3,47
17,04	3,47
17,06	3,50
17,09	3,52
17,11	3,53
17,14	3,56
17,16	3,60
17,19	3,64
17,21	3,66
17,24	3,69
17,26	3,74
17,28	3,79
17,31	3,82
17,33	3,86
17,36	3,92
17,38	3,97
17,41	4,01
17,43	4,06
17,46	4,12
17,48	4,18
17,50	4,23
17,53	4,28
17,55	4,35
17,58	4,39
17,60	4,41
17,63	4,44
17,65	4,48
17,68	4,48
17,70	4,47
17,72	4,46
17,75	4,45
17,77	4,42
17,80	4,36
17,82	4,32
17,85	4,12
17,87	3,90
17,89	3,68
17,92	3,46
17,94	3,25
17,97	3,02
17,99	2,79
18,02	2,57
18,04	2,34
18,07	2,11
18,09	1,88
18,11	1,67
18,14	1,46
18,16	1,25
18,19	1,04
18,21	0,86
18,24	0,67
18,26	0,49
18,29	0,31
18,31	0,16
18,33	0,01
18,36	0,01
18,38	0,01
18,41	0,01
18,43	0,01
18,46	0,01
18,48	0,01
18,51	0,01
18,53	0,01
18,55	0,01
18,58	0,01
18,60	0,01
18,63	0,01
18,65	0,01
18,68	0,01
18,70	0,01
18,73	0,01
18,75	0,01
18,77	0,01
18,80	0,01
18,82	0,01
18,85	0,01
18,87	0,01
18,90	0,01
18,92	0,01
18,94	0,01
18,97	0,01
18,99	0,01
19,02	0,01
19,04	0,01
19,07	0,01
19,09	0,01
19,12	0,01
19,14	0,01
19,16	0,01
19,19	0,01
19,21	0,01
19,24	0,01
19,26	0,01
19,29	0,01
19,31	0,01
19,34	0,01
19,36	0,01
19,38	0,01
19,41	0,01
19,43	0,01
19,46	0,01
19,48	0,01
19,51	0,01
19,53	0,01
19,56	0,01
19,58	0,01
19,60	0,01
19,63	0,01
19,65	0,01
19,68	0,01
19,70	0,01
19,73	0,01
19,75	0,01
19,78	0,01
19,80	0,01
19,82	0,01
19,85	0,01
19,87	0,01
19,90	0,01
19,92	0,01
19,95	0,01
19,97	0,01
19,99	0,01
20,02	0,01
20,04	0,01
20,07	0,01
20,09	0,01
20,12	0,01
20,14	0,01
20,17	0,01
20,19	0,01
20,21	0,01
20,24	0,01
20,26	0,01
20,29	0,01
20,31	0,01
20,34	0,01
20,36	0,01
20,39	0,01
20,41	0,01
20,43	0,01
20,46	0,01
20,48	0,01
20,51	0,01
20,53	0,01
20,56	0,01
20,58	0,01
20,61	0,01
20,63	0,01
20,65	0,01
20,68	0,01
20,70	0,01
20,73	0,01
20,75	0,01
20,78	0,01
20,80	0,01
20,83	0,01
20,85	0,01
20,87	0,01
20,90	0,01
20,92	0,01
20,95	0,01
20,97	0,01
21,00	0,01
21,02	0,02
21,05	0,04
21,07	0,06
21,09	0,07
21,12	0,11
21,14	0,16
21,17	0,20
21,19	0,24
21,22	0,30
21,24	0,37
21,26	0,44
21,29	0,50
21,31	0,59
21,34	0,69
21,36	0,79
21,39	0,88
21,41	1,00
21,44	1,13
21,46	1,25
21,48	1,38
21,51	1,53
21,53	1,68
21,56	1,80
21,58	1,93
21,61	2,09
21,63	2,23
21,66	2,35
21,68	2,50
21,70	2,66
21,73	2,81
21,75	2,94
21,78	3,09
21,80	3,26
21,83	3,41
21,85	3,54
21,88	3,68
21,90	3,85
21,92	3,99
21,95	4,12
21,97	4,27
22,00	4,44
22,02	4,59
22,05	4,73
22,07	4,90
22,10	5,08
22,12	5,24
22,14	5,39
22,17	5,57
22,19	5,76
22,22	5,92
22,24	6,07
22,27	6,26
22,29	6,46
22,31	6,65
22,34	6,82
22,36	7,04
22,39	7,29
22,41	7,52
22,44	7,75
22,46	8,03
22,49	8,35
22,51	8,66
22,53	8,97
22,56	9,30
22,58	9,66
22,61	10,02
22,63	10,41
22,66	10,87
22,68	11,36
22,71	11,86
22,73	12,38
22,75	12,97
22,78	13,59
22,80	14,24
22,83	14,93
22,85	15,69
22,88	16,47
22,90	17,20
22,93	17,95
22,95	18,80
22,97	19,66
23,00	20,55
23,02	21,45
23,05	22,41
23,07	23,41
23,10	24,42
23,12	25,46
23,15	26,56
23,17	27,65
23,19	28,72
23,22	29,80
23,24	30,88
23,27	31,95
23,29	33,03
23,32	34,11
23,34	35,20
23,36	36,26
23,39	37,31
23,41	38,41
23,44	39,55
23,46	40,59
23,49	41,57
23,51	42,47
23,54	43,35
23,56	44,15
23,58	44,90
23,61	45,61
23,63	46,26
23,66	46,81
23,68	47,31
23,71	47,78
23,73	48,21
23,76	48,63
23,78	48,97
23,80	49,26
23,83	49,50
23,85	49,69
23,88	49,83
23,90	49,93
23,93	49,99
23,95	49,99
23,98	49,99
24,00	49,99
24,02	49,99
24,05	49,99
24,07	49,99
24,10	49,99
24,12	49,99
24,15	49,99
24,17	49,99
24,20	49,99
24,22	49,99
24,24	49,99
24,27	49,99
24,29	49,99
24,32	49,99
24,34	49,99
24,37	49,99
24,39	49,99
24,42	49,99
24,44	49,99
24,46	49,99
24,49	49,99
24,51	49,99
24,54	49,99
24,56	49,99
24,59	49,99
24,61	49,99
24,63	49,99
24,66	49,99
24,68	49,99
24,71	49,99
24,73	49,99
24,76	49,99
24,78	49,99
24,81	49,99
24,83	49,99
24,85	49,99
24,88	49,99
24,90	49,99
24,93	49,99
24,95	49,99
24,98	49,99
25,00	49,99
25,03	49,99
25,05	49,99
25,07	49,99
25,10	49,99
25,12	49,99
25,15	49,99
25,17	49,99
25,20	49,99
25,22	49,99
25,25	49,99
25,27	49,99
25,29	49,99
25,32	49,99
25,34	49,99
25,37	49,99
25,39	49,99
25,42	49,99
25,44	49,99
25,47	49,99
25,49	49,99
25,51	49,99
25,54	49,99
25,56	49,99
25,59	49,99
25,61	49,99
25,64	49,99
25,66	49,99
25,68	49,99
25,71	49,99
25,73	49,99
25,76	49,99
25,78	49,99
25,81	49,99
25,83	49,99
25,86	49,99
25,88	49,99
25,90	49,99
25,93	49,99
25,95	49,99
25,98	49,99
26,00	49,99
26,03	49,99
26,05	49,99
26,08	49,99
26,10	49,99
26,12	49,99
26,15	49,99
26,17	49,99
26,20	49,99
26,22	49,99
26,25	49,99
26,27	49,99
26,30	49,99
26,32	49,99
26,34	49,99
26,37	49,99
26,39	49,99
26,42	49,99
26,44	49,99
26,47	49,99
26,49	49,99
26,52	49,99
26,54	49,99
26,56	49,99
26,59	49,99
26,61	49,99
26,64	49,99
26,66	49,99
26,69	49,99
26,71	49,99
26,73	49,99
26,76	49,99
26,78	49,99
26,81	49,99
26,83	49,99
26,86	49,99
26,88	49,99
26,91	49,99
26,93	49,99
26,95	49,99
26,98	49,99
27,00	49,99
27,03	49,99
27,05	49,99
27,08	49,99
27,10	49,99
27,13	49,99
27,15	49,99
27,17	49,99
27,20	49,99
27,22	49,99
27,25	49,99
27,27	49,99
27,30	49,99
27,32	49,99
27,35	49,99
27,37	49,99
27,39	49,99
27,42	49,99
27,44	49,99
27,47	49,99
27,49	49,99
27,52	49,99
27,54	49,99
27,57	49,99
27,59	49,99
27,61	49,99
27,64	49,99
27,66	49,99
27,69	49,99
27,71	49,99
27,74	49,99
27,76	49,99
27,78	49,99
27,81	49,99
27,83	49,99
27,86	49,99
27,88	49,99
27,91	49,99
27,93	49,99
27,96	49,99
27,98	49,99
28,00	49,99
28,03	49,99
28,05	49,99
28,08	49,99
28,10	49,99
28,13	49,99
28,15	49,99
28,18	49,99
28,20	49,99
28,22	49,99
28,25	49,99
28,27	49,99
28,30	49,99
28,32	49,99
28,35	49,99
28,37	49,99
28,40	49,99
28,42	49,99
28,44	49,99
28,47	49,99
28,49	49,99
28,52	49,99
28,54	49,99
28,57	49,99
28,59	49,99
28,62	49,99
28,64	49,99
28,66	49,99
28,69	49,99
28,71	49,99
28,74	49,99
28,76	49,99
28,79	49,99
28,81	49,99
28,84	49,99
28,86	49,99
28,88	49,99
28,91	49,99
28,93	49,99
28,96	49,99
28,98	49,99
29,01	49,99
29,03	49,99
29,05	49,99
29,08	49,99
29,10	49,99
29,13	49,99
29,15	49,99
29,18	49,99
29,20	49,99
29,23	49,99
29,25	49,99
29,27	49,99
29,30	49,99
29,32	49,99
29,35	49,99
29,37	49,99
29,40	49,99
29,42	49,99
29,45	49,99
29,47	49,99
29,49	49,99
29,52	49,99
29,54	49,99
29,57	49,99
29,59	49,99
29,62	49,99
29,64	49,99
29,67	49,99
29,69	49,99
29,71	49,99
29,74	49,99
29,76	49,99
29,79	49,99
29,81	49,99
29,84	49,99
29,86	49,99
29,89	49,99
29,91	49,99
29,93	49,99
29,96	49,99
29,98	49,99
30,01	49,99
30,03	49,99
30,06	49,99
30,08	49,99
30,10	49,99
30,13	49,99
30,15	49,99
30,18	49,99
30,20	49,99
30,23	49,99
30,25	49,99
30,28	49,99
30,30	49,99
30,32	49,99
30,35	49,99
30,37	49,99
30,40	49,99
30,42	49,99
30,45	49,99
30,47	49,99
30,50	49,99
30,52	49,99
30,54	49,99
30,57	49,99
30,59	49,99
30,62	49,99
30,64	49,99
30,67	49,99
30,69	49,99
30,72	49,99
30,74	49,99
30,76	49,99
30,79	49,99
30,81	49,99
30,84	49,99
30,86	49,99
30,89	49,99
30,91	49,99
30,94	49,99
30,96	49,99
30,98	49,99
31,01	49,99
31,03	49,99
31,06	49,99
31,08	49,99
31,11	49,99
31,13	49,99
31,15	49,99
31,18	49,99
31,20	49,99
31,23	49,99
31,25	49,99
31,28	49,99
31,30	49,99
31,33	49,99
31,35	49,99
31,37	49,99
31,40	49,99
31,42	49,99
31,45	49,99
31,47	49,99
31,50	49,99
31,52	49,99
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,99
34,28	49,99
34,31	49,99
34,33	49,99
34,35	49,99
34,38	49,99
34,40	49,99
34,43	49,99
34,45	49,99
34,48	49,99
34,50	49,99
34,52	49,99
34,55	49,99
34,57	49,99
34,60	49,99
34,62	49,99
34,65	49,99
34,67	49,99
34,70	49,99
34,72	49,99
34,74	49,99
34,77	49,99
34,79	49,99
34,82	49,99
34,84	49,99
34,87	49,99
34,89	49,99
34,92	49,99
34,94	49,99
34,96	49,99
34,99	49,99
35,01	49,99
35,04	49,99
35,06	49,99
35,09	49,99
35,11	49,99
35,14	49,99
35,16	49,99
35,18	49,99
35,21	49,99
35,23	49,99
35,26	49,99
35,28	49,99
35,31	49,96
35,33	49,93
35,36	49,89
35,38	49,85
35,40	49,77
35,43	49,68
35,45	49,61
35,48	49,53
35,50	49,42
35,53	49,31
35,55	49,20
35,57	49,05
35,60	48,89
35,62	48,72
35,65	48,56
35,67	48,38
35,70	48,17
35,72	47,95
35,75	47,74
35,77	47,51
35,79	47,26
35,82	47,04
35,84	46,83
35,87	46,59
35,89	46,35
35,92	46,13
35,94	45,93
35,97	45,69
35,99	45,44
36,01	45,19
36,04	44,97
36,06	44,72
36,09	44,49
36,11	44,27
36,14	44,08
36,16	43,85
36,19	43,62
36,21	43,41
36,23	43,23
36,26	43,01
36,28	42,80
36,31	42,61
36,33	42,42
36,36	42,21
36,38	42,00
36,41	41,82
36,43	41,64
36,45	41,44
36,48	41,25
36,50	41,08
36,53	40,94
36,55	40,76
36,58	40,60
36,60	40,46
36,62	40,32
36,65	40,15
36,67	39,99
36,70	39,85
36,72	39,72
36,75	39,55
36,77	39,40
36,80	39,27
36,82	39,15
36,84	39,00
36,87	38,85
36,89	38,74
36,92	38,63
36,94	38,49
36,97	38,36
36,99	38,27
37,02	38,16
37,04	38,02
37,06	37,90
37,09	37,81
37,11	37,70
37,14	37,56
37,16	37,44
37,19	37,37
37,21	37,27
37,24	37,15
37,26	37,06
37,28	36,99
37,31	36,89
37,33	36,78
37,36	36,69
37,38	36,63
37,41	36,54
37,43	36,43
37,46	36,35
37,48	36,29
37,50	36,22
37,53	36,12
37,55	36,05
37,58	36,00
37,60	35,93
37,63	35,83
37,65	35,78
37,68	35,74
37,70	35,66
37,72	35,58
37,75	35,53
37,77	35,49
37,80	35,43
37,82	35,35
37,85	35,31
37,87	35,28
37,89	35,23
37,92	35,17
37,94	35,13
37,97	35,10
37,99	35,03
38,02	34,97
38,04	34,94
38,07	34,91
38,09	34,86
38,11	34,81
38,14	34,78
38,16	34,76
38,19	34,72
38,21	34,67
38,24	34,66
38,26	34,65
38,29	34,61
38,31	34,58
38,33	34,58
38,36	34,56
38,38	34,53
38,41	34,50
38,43	34,50
38,46	34,50
38,48	34,48
38,51	34,46
38,53	34,47
38,55	34,48
38,58	34,46
38,60	34,46
38,63	34,47
38,65	34,50
38,68	34,49
38,70	34,49
38,73	34,53
38,75	34,55
38,77	34,55
38,80	34,55
38,82	34,60
38,85	34,63
38,87	34,65
38,90	34,67
38,92	34,73
38,94	34,78
38,97	34,81
38,99	34,85
39,02	34,93
39,04	34,98
39,07	35,03
39,09	35,10
39,12	35,20
39,14	35,29
39,16	35,35
39,19	35,44
39,21	35,56
39,24	35,66
39,26	35,76
39,29	35,90
39,31	36,07
39,34	36,22
39,36	36,37
39,38	36,57
39,41	36,79
39,43	37,01
39,46	37,22
39,48	37,49
39,51	37,79
39,53	38,05
39,56	38,32
39,58	38,65
39,60	39,01
39,63	39,37
39,65	39,72
39,68	40,14
39,70	40,60
39,73	41,05
39,75	41,51
39,78	42,02
39,80	42,57
39,82	43,11
39,85	43,60
39,87	44,14
39,90	44,66
39,92	45,15
39,95	45,63
39,97	46,10
39,99	46,54
40,02	46,93
40,04	47,34
40,07	47,75
40,09	48,10
40,12	48,41
40,14	48,70
40,17	48,99
40,19	49,23
40,21	49,41
40,24	49,58
40,26	49,74
40,29	49,84
40,31	49,88
40,34	49,91
40,36	49,98
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
