Voltage U1	Corriente IA
7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,01
7,10	0,01
7,13	0,01
7,15	0,01
7,17	0,01
7,20	0,01
7,22	0,01
7,25	0,01
7,27	0,01
7,30	0,01
7,32	0,01
7,35	0,01
7,37	0,01
7,39	0,01
7,42	0,01
7,44	0,01
7,47	0,01
7,49	0,01
7,52	0,01
7,54	0,01
7,57	0,01
7,59	0,01
7,61	0,02
7,64	0,02
7,66	0,02
7,69	0,02
7,71	0,02
7,74	0,02
7,76	0,02
7,78	0,03
7,81	0,03
7,83	0,03
7,86	0,03
7,88	0,03
7,91	0,04
7,93	0,04
7,96	0,04
7,98	0,04
8,00	0,05
8,03	0,05
8,05	0,05
8,08	0,06
8,10	0,07
8,13	0,06
8,15	0,06
8,18	0,07
8,20	0,08
8,22	0,08
8,25	0,08
8,27	0,09
8,30	0,09
8,32	0,09
8,35	0,09
8,37	0,10
8,40	0,10
8,42	0,10
8,44	0,10
8,47	0,11
8,49	0,11
8,52	0,10
8,54	0,11
8,57	0,12
8,59	0,12
8,62	0,11
8,64	0,11
8,66	0,13
8,69	0,13
8,71	0,12
8,74	0,13
8,76	0,15
8,79	0,15
8,81	0,14
8,84	0,15
8,86	0,17
8,88	0,16
8,91	0,16
8,93	0,17
8,96	0,18
8,98	0,18
9,01	0,17
9,03	0,19
9,05	0,20
9,08	0,20
9,10	0,19
9,13	0,21
9,15	0,22
9,18	0,22
9,20	0,21
9,23	0,23
9,25	0,24
9,27	0,23
9,30	0,23
9,32	0,25
9,35	0,26
9,37	0,25
9,40	0,26
9,42	0,27
9,45	0,28
9,47	0,27
9,49	0,27
9,52	0,29
9,54	0,31
9,57	0,30
9,59	0,30
9,62	0,32
9,64	0,33
9,67	0,32
9,69	0,32
9,71	0,34
9,74	0,34
9,76	0,34
9,79	0,34
9,81	0,36
9,84	0,36
9,86	0,36
9,89	0,37
9,91	0,39
9,93	0,39
9,96	0,38
9,98	0,39
10,01	0,41
10,03	0,41
10,06	0,41
10,08	0,42
10,10	0,43
10,13	0,44
10,15	0,43
10,18	0,44
10,20	0,46
10,23	0,46
10,25	0,45
10,28	0,46
10,30	0,48
10,32	0,47
10,35	0,47
10,37	0,48
10,40	0,49
10,42	0,49
10,45	0,48
10,47	0,50
10,50	0,51
10,52	0,51
10,54	0,51
10,57	0,52
10,59	0,53
10,62	0,53
10,64	0,53
10,67	0,55
10,69	0,56
10,72	0,56
10,74	0,55
10,76	0,57
10,79	0,58
10,81	0,58
10,84	0,58
10,86	0,60
10,89	0,61
10,91	0,60
10,94	0,60
10,96	0,62
10,98	0,63
11,01	0,62
11,03	0,62
11,06	0,64
11,08	0,65
11,11	0,64
11,13	0,65
11,15	0,67
11,18	0,67
11,20	0,67
11,23	0,67
11,25	0,69
11,28	0,69
11,30	0,69
11,33	0,69
11,35	0,71
11,37	0,72
11,40	0,71
11,42	0,71
11,45	0,73
11,47	0,74
11,50	0,73
11,52	0,73
11,55	0,75
11,57	0,76
11,59	0,75
11,62	0,76
11,64	0,78
11,67	0,78
11,69	0,77
11,72	0,78
11,74	0,80
11,77	0,80
11,79	0,79
11,81	0,80
11,84	0,83
11,86	0,82
11,89	0,82
11,91	0,83
11,94	0,85
11,96	0,84
11,99	0,84
12,01	0,85
12,03	0,87
12,06	0,87
12,08	0,86
12,11	0,88
12,13	0,89
12,16	0,89
12,18	0,88
12,21	0,89
12,23	0,91
12,25	0,90
12,28	0,90
12,30	0,91
12,33	0,93
12,35	0,92
12,38	0,92
12,40	0,94
12,42	0,95
12,45	0,95
12,47	0,95
12,50	0,96
12,52	0,97
12,55	0,97
12,57	0,97
12,60	0,98
12,62	1,00
12,64	0,99
12,67	0,99
12,69	1,01
12,72	1,02
12,74	1,01
12,77	1,01
12,79	1,03
12,82	1,04
12,84	1,03
12,86	1,04
12,89	1,05
12,91	1,06
12,94	1,05
12,96	1,05
12,99	1,07
13,01	1,08
13,04	1,07
13,06	1,08
13,08	1,11
13,11	1,12
13,13	1,11
13,16	1,11
13,18	1,13
13,21	1,14
13,23	1,13
13,26	1,14
13,28	1,16
13,30	1,16
13,33	1,15
13,35	1,16
13,38	1,18
13,40	1,19
13,43	1,18
13,45	1,19
13,47	1,21
13,50	1,21
13,52	1,20
13,55	1,21
13,57	1,23
13,60	1,23
13,62	1,22
13,65	1,24
13,67	1,25
13,69	1,25
13,72	1,24
13,74	1,26
13,77	1,28
13,79	1,28
13,82	1,27
13,84	1,29
13,87	1,30
13,89	1,30
13,91	1,29
13,94	1,31
13,96	1,32
13,99	1,31
14,01	1,31
14,04	1,33
14,06	1,34
14,09	1,34
14,11	1,33
14,13	1,35
14,16	1,36
14,18	1,36
14,21	1,36
14,23	1,38
14,26	1,39
14,28	1,39
14,31	1,39
14,33	1,41
14,35	1,42
14,38	1,41
14,40	1,42
14,43	1,44
14,45	1,45
14,48	1,44
14,50	1,44
14,52	1,47
14,55	1,48
14,57	1,47
14,60	1,48
14,62	1,50
14,65	1,50
14,67	1,49
14,70	1,50
14,72	1,52
14,74	1,53
14,77	1,52
14,79	1,53
14,82	1,55
14,84	1,55
14,87	1,54
14,89	1,56
14,92	1,58
14,94	1,58
14,96	1,57
14,99	1,59
15,01	1,61
15,04	1,61
15,06	1,60
15,09	1,62
15,11	1,64
15,14	1,63
15,16	1,63
15,18	1,64
15,21	1,66
15,23	1,66
15,26	1,66
15,28	1,67
15,31	1,68
15,33	1,68
15,36	1,67
15,38	1,69
15,40	1,71
15,43	1,70
15,45	1,70
15,48	1,71
15,50	1,73
15,53	1,73
15,55	1,73
15,57	1,74
15,60	1,76
15,62	1,75
15,65	1,75
15,67	1,77
15,70	1,79
15,72	1,78
15,75	1,78
15,77	1,80
15,79	1,81
15,82	1,81
15,84	1,81
15,87	1,84
15,89	1,84
15,92	1,84
15,94	1,84
15,97	1,86
15,99	1,87
16,01	1,86
16,04	1,86
16,06	1,88
16,09	1,89
16,11	1,88
16,14	1,88
16,16	1,90
16,19	1,91
16,21	1,91
16,23	1,91
16,26	1,93
16,28	1,94
16,31	1,93
16,33	1,94
16,36	1,96
16,38	1,97
16,41	1,96
16,43	1,96
16,45	1,98
16,48	1,99
16,50	1,98
16,53	1,99
16,55	2,01
16,58	2,00
16,60	1,99
16,63	2,00
16,65	2,02
16,67	2,02
16,70	2,01
16,72	2,01
16,75	2,03
16,77	2,02
16,80	2,01
16,82	2,02
16,84	2,03
16,87	2,01
16,89	2,00
16,92	2,01
16,94	2,02
16,97	2,01
16,99	2,00
17,02	2,01
17,04	2,02
17,06	2,00
17,09	2,00
17,11	2,00
17,14	2,02
17,16	2,01
17,19	2,01
17,21	2,02
17,24	2,03
17,26	2,02
17,28	2,03
17,31	2,05
17,33	2,07
17,36	2,08
17,38	2,09
17,41	2,12
17,43	2,14
17,46	2,16
17,48	2,18
17,50	2,21
17,53	2,24
17,55	2,25
17,58	2,28
17,60	2,33
17,63	2,37
17,65	2,39
17,68	2,43
17,70	2,49
17,72	2,53
17,75	2,55
17,77	2,59
17,80	2,64
17,82	2,67
17,85	2,69
17,87	2,70
17,89	2,73
17,92	2,73
17,94	2,73
17,97	2,73
17,99	2,74
18,02	2,72
18,04	2,68
18,07	2,64
18,09	2,61
18,11	2,55
18,14	2,48
18,16	2,41
18,19	2,27
18,21	2,13
18,24	1,98
18,26	1,85
18,29	1,72
18,31	1,57
18,33	1,43
18,36	1,30
18,38	1,17
18,41	1,04
18,43	0,92
18,46	0,80
18,48	0,68
18,51	0,57
18,53	0,46
18,55	0,37
18,58	0,29
18,60	0,20
18,63	0,13
18,65	0,07
18,68	0,01
18,70	0,01
18,73	0,01
18,75	0,01
18,77	0,01
18,80	0,01
18,82	0,01
18,85	0,01
18,87	0,01
18,90	0,01
18,92	0,01
18,94	0,01
18,97	0,01
18,99	0,01
19,02	0,01
19,04	0,01
19,07	0,01
19,09	0,01
19,12	0,01
19,14	0,01
19,16	0,01
19,19	0,01
19,21	0,01
19,24	0,01
19,26	0,01
19,29	0,01
19,31	0,01
19,34	0,01
19,36	0,01
19,38	0,01
19,41	0,01
19,43	0,01
19,46	0,01
19,48	0,01
19,51	0,01
19,53	0,01
19,56	0,01
19,58	0,01
19,60	0,01
19,63	0,01
19,65	0,01
19,68	0,01
19,70	0,01
19,73	0,01
19,75	0,01
19,78	0,01
19,80	0,01
19,82	0,01
19,85	0,01
19,87	0,01
19,90	0,01
19,92	0,01
19,95	0,01
19,97	0,01
19,99	0,01
20,02	0,01
20,04	0,01
20,07	0,01
20,09	0,01
20,12	0,01
20,14	0,01
20,17	0,01
20,19	0,01
20,21	0,01
20,24	0,01
20,26	0,01
20,29	0,01
20,31	0,01
20,34	0,01
20,36	0,01
20,39	0,01
20,41	0,01
20,43	0,01
20,46	0,01
20,48	0,01
20,51	0,01
20,53	0,01
20,56	0,01
20,58	0,01
20,61	0,01
20,63	0,01
20,65	0,01
20,68	0,01
20,70	0,01
20,73	0,01
20,75	0,01
20,78	0,01
20,80	0,01
20,83	0,01
20,85	0,01
20,87	0,01
20,90	0,01
20,92	0,01
20,95	0,01
20,97	0,01
21,00	0,01
21,02	0,01
21,05	0,01
21,07	0,01
21,09	0,01
21,12	0,01
21,14	0,01
21,17	0,01
21,19	0,01
21,22	0,01
21,24	0,01
21,26	0,01
21,29	0,01
21,31	0,01
21,34	0,01
21,36	0,01
21,39	0,01
21,41	0,01
21,44	0,01
21,46	0,01
21,48	0,01
21,51	0,02
21,53	0,02
21,56	0,04
21,58	0,06
21,61	0,07
21,63	0,09
21,66	0,14
21,68	0,17
21,70	0,20
21,73	0,24
21,75	0,30
21,78	0,35
21,80	0,40
21,83	0,46
21,85	0,53
21,88	0,60
21,90	0,67
21,92	0,75
21,95	0,84
21,97	0,93
22,00	1,00
22,02	1,09
22,05	1,20
22,07	1,28
22,10	1,36
22,12	1,45
22,14	1,56
22,17	1,64
22,19	1,72
22,22	1,82
22,24	1,93
22,27	2,02
22,29	2,10
22,31	2,21
22,34	2,32
22,36	2,41
22,39	2,49
22,41	2,59
22,44	2,70
22,46	2,79
22,49	2,87
22,51	2,98
22,53	3,10
22,56	3,19
22,58	3,28
22,61	3,40
22,63	3,53
22,66	3,62
22,68	3,71
22,71	3,83
22,73	3,95
22,75	4,05
22,78	4,15
22,80	4,29
22,83	4,42
22,85	4,51
22,88	4,63
22,90	4,77
22,93	4,92
22,95	5,05
22,97	5,19
23,00	5,36
23,02	5,51
23,05	5,66
23,07	5,82
23,10	6,02
23,12	6,23
23,15	6,42
23,17	6,63
23,19	6,89
23,22	7,14
23,24	7,41
23,27	7,72
23,29	8,07
23,32	8,43
23,34	8,79
23,36	9,17
23,39	9,60
23,41	10,04
23,44	10,51
23,46	11,02
23,49	11,56
23,51	12,11
23,54	12,69
23,56	13,34
23,58	14,03
23,61	14,73
23,63	15,41
23,66	16,15
23,68	16,94
23,71	17,69
23,73	18,46
23,76	19,26
23,78	20,09
23,80	20,90
23,83	21,70
23,85	22,53
23,88	23,45
23,90	24,35
23,93	25,22
23,95	26,11
23,98	27,01
24,00	27,90
24,02	28,77
24,05	29,64
24,07	30,50
24,10	31,32
24,12	32,11
24,15	32,94
24,17	33,77
24,20	34,56
24,22	35,39
24,24	36,22
24,27	37,03
24,29	37,82
24,32	38,58
24,34	39,37
24,37	40,16
24,39	40,87
24,42	41,56
24,44	42,26
24,46	42,98
24,49	43,63
24,51	44,26
24,54	44,87
24,56	45,46
24,59	45,98
24,61	46,48
24,63	46,97
24,66	47,41
24,68	47,80
24,71	48,17
24,73	48,50
24,76	48,79
24,78	49,03
24,81	49,25
24,83	49,46
24,85	49,62
24,88	49,73
24,90	49,84
24,93	49,92
24,95	49,99
24,98	49,99
25,00	49,99
25,03	49,99
25,05	49,99
25,07	49,99
25,10	49,99
25,12	49,99
25,15	49,99
25,17	49,99
25,20	49,99
25,22	49,99
25,25	49,99
25,27	49,99
25,29	49,99
25,32	49,99
25,34	49,99
25,37	49,99
25,39	49,99
25,42	49,99
25,44	49,99
25,47	49,99
25,49	49,99
25,51	49,99
25,54	49,99
25,56	49,99
25,59	49,99
25,61	49,99
25,64	49,99
25,66	49,99
25,68	49,99
25,71	49,99
25,73	49,99
25,76	49,99
25,78	49,99
25,81	49,99
25,83	49,99
25,86	49,99
25,88	49,99
25,90	49,99
25,93	49,99
25,95	49,99
25,98	49,99
26,00	49,99
26,03	49,99
26,05	49,99
26,08	49,99
26,10	49,99
26,12	49,99
26,15	49,99
26,17	49,99
26,20	49,99
26,22	49,99
26,25	49,99
26,27	49,99
26,30	49,99
26,32	49,99
26,34	49,99
26,37	49,99
26,39	49,99
26,42	49,99
26,44	49,99
26,47	49,99
26,49	49,99
26,52	49,99
26,54	49,99
26,56	49,99
26,59	49,99
26,61	49,99
26,64	49,99
26,66	49,99
26,69	49,99
26,71	49,99
26,73	49,99
26,76	49,99
26,78	49,99
26,81	49,99
26,83	49,99
26,86	49,99
26,88	49,99
26,91	49,99
26,93	49,99
26,95	49,99
26,98	49,99
27,00	49,99
27,03	49,99
27,05	49,99
27,08	49,99
27,10	49,99
27,13	49,99
27,15	49,99
27,17	49,99
27,20	49,99
27,22	49,99
27,25	49,99
27,27	49,99
27,30	49,99
27,32	49,99
27,35	49,99
27,37	49,99
27,39	49,99
27,42	49,99
27,44	49,99
27,47	49,99
27,49	49,99
27,52	49,99
27,54	49,99
27,57	49,99
27,59	49,99
27,61	49,99
27,64	49,99
27,66	49,99
27,69	49,99
27,71	49,99
27,74	49,99
27,76	49,99
27,78	49,99
27,81	49,99
27,83	49,99
27,86	49,99
27,88	49,99
27,91	49,99
27,93	49,99
27,96	49,99
27,98	49,99
28,00	49,99
28,03	49,99
28,05	49,99
28,08	49,99
28,10	49,99
28,13	49,99
28,15	49,99
28,18	49,99
28,20	49,99
28,22	49,99
28,25	49,99
28,27	49,99
28,30	49,99
28,32	49,99
28,35	49,99
28,37	49,99
28,40	49,99
28,42	49,99
28,44	49,99
28,47	49,99
28,49	49,99
28,52	49,99
28,54	49,99
28,57	49,99
28,59	49,99
28,62	49,99
28,64	49,99
28,66	49,99
28,69	49,99
28,71	49,99
28,74	49,99
28,76	49,99
28,79	49,99
28,81	49,99
28,84	49,99
28,86	49,99
28,88	49,99
28,91	49,99
28,93	49,99
28,96	49,99
28,98	49,99
29,01	49,99
29,03	49,99
29,05	49,99
29,08	49,99
29,10	49,99
29,13	49,99
29,15	49,99
29,18	49,99
29,20	49,99
29,23	49,99
29,25	49,99
29,27	49,99
29,30	49,99
29,32	49,99
29,35	49,99
29,37	49,99
29,40	49,99
29,42	49,99
29,45	49,99
29,47	49,99
29,49	49,99
29,52	49,99
29,54	49,99
29,57	49,99
29,59	49,99
29,62	49,99
29,64	49,99
29,67	49,99
29,69	49,99
29,71	49,99
29,74	49,99
29,76	49,99
29,79	49,99
29,81	49,99
29,84	49,99
29,86	49,99
29,89	49,99
29,91	49,99
29,93	49,99
29,96	49,99
29,98	49,99
30,01	49,99
30,03	49,99
30,06	49,99
30,08	49,99
30,10	49,99
30,13	49,99
30,15	49,99
30,18	49,99
30,20	49,99
30,23	49,99
30,25	49,99
30,28	49,99
30,30	49,99
30,32	49,99
30,35	49,99
30,37	49,99
30,40	49,99
30,42	49,99
30,45	49,99
30,47	49,99
30,50	49,99
30,52	49,99
30,54	49,99
30,57	49,99
30,59	49,99
30,62	49,99
30,64	49,99
30,67	49,99
30,69	49,99
30,72	49,99
30,74	49,99
30,76	49,99
30,79	49,99
30,81	49,99
30,84	49,99
30,86	49,99
30,89	49,99
30,91	49,99
30,94	49,99
30,96	49,99
30,98	49,99
31,01	49,99
31,03	49,99
31,06	49,99
31,08	49,99
31,11	49,99
31,13	49,99
31,15	49,99
31,18	49,99
31,20	49,99
31,23	49,99
31,25	49,99
31,28	49,99
31,30	49,99
31,33	49,99
31,35	49,99
31,37	49,99
31,40	49,99
31,42	49,99
31,45	49,99
31,47	49,99
31,50	49,99
31,52	49,99
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,99
34,28	49,99
34,31	49,99
34,33	49,99
34,35	49,99
34,38	49,99
34,40	49,99
34,43	49,99
34,45	49,99
34,48	49,99
34,50	49,99
34,52	49,99
34,55	49,99
34,57	49,99
34,60	49,99
34,62	49,99
34,65	49,95
34,67	49,86
34,70	49,74
34,72	49,59
34,74	49,42
34,77	49,20
34,79	48,95
34,82	48,68
34,84	48,37
34,87	47,99
34,89	47,63
34,92	47,26
34,94	46,84
34,96	46,38
34,99	45,88
35,01	45,36
35,04	44,81
35,06	44,21
35,09	43,58
35,11	42,96
35,14	42,30
35,16	41,64
35,18	41,02
35,21	40,40
35,23	39,81
35,26	39,22
35,28	38,66
35,31	38,14
35,33	37,60
35,36	37,08
35,38	36,61
35,40	36,14
35,43	35,66
35,45	35,19
35,48	34,76
35,50	34,37
35,53	33,97
35,55	33,59
35,57	33,27
35,60	32,98
35,62	32,67
35,65	32,37
35,67	32,10
35,70	31,86
35,72	31,60
35,75	31,34
35,77	31,11
35,79	30,87
35,82	30,61
35,84	30,38
35,87	30,17
35,89	29,97
35,92	29,76
35,94	29,54
35,97	29,37
35,99	29,18
36,01	28,97
36,04	28,77
36,06	28,59
36,09	28,41
36,11	28,19
36,14	27,98
36,16	27,80
36,19	27,60
36,21	27,38
36,23	27,18
36,26	27,01
36,28	26,83
36,31	26,62
36,33	26,44
36,36	26,28
36,38	26,10
36,41	25,89
36,43	25,70
36,45	25,53
36,48	25,34
36,50	25,13
36,53	24,96
36,55	24,80
36,58	24,63
36,60	24,44
36,62	24,28
36,65	24,13
36,67	23,97
36,70	23,79
36,72	23,65
36,75	23,52
36,77	23,36
36,80	23,18
36,82	23,04
36,84	22,92
36,87	22,76
36,89	22,60
36,92	22,47
36,94	22,35
36,97	22,21
36,99	22,06
37,02	21,95
37,04	21,84
37,06	21,71
37,09	21,57
37,11	21,45
37,14	21,34
37,16	21,21
37,19	21,08
37,21	20,98
37,24	20,88
37,26	20,75
37,28	20,63
37,31	20,54
37,33	20,46
37,36	20,35
37,38	20,24
37,41	20,17
37,43	20,09
37,46	19,98
37,48	19,88
37,50	19,81
37,53	19,74
37,55	19,64
37,58	19,55
37,60	19,49
37,63	19,43
37,65	19,35
37,68	19,27
37,70	19,22
37,72	19,17
37,75	19,09
37,77	19,02
37,80	18,98
37,82	18,93
37,85	18,85
37,87	18,78
37,89	18,74
37,92	18,69
37,94	18,62
37,97	18,57
37,99	18,55
38,02	18,51
38,04	18,45
38,07	18,40
38,09	18,38
38,11	18,34
38,14	18,28
38,16	18,23
38,19	18,22
38,21	18,17
38,24	18,11
38,26	18,07
38,29	18,06
38,31	18,03
38,33	17,97
38,36	17,94
38,38	17,94
38,41	17,90
38,43	17,85
38,46	17,83
38,48	17,82
38,51	17,79
38,53	17,75
38,55	17,73
38,58	17,73
38,60	17,70
38,63	17,66
38,65	17,65
38,68	17,66
38,70	17,63
38,73	17,60
38,75	17,61
38,77	17,63
38,80	17,61
38,82	17,58
38,85	17,60
38,87	17,61
38,90	17,60
38,92	17,58
38,94	17,60
38,97	17,62
38,99	17,62
39,02	17,61
39,04	17,64
39,07	17,67
39,09	17,66
39,12	17,67
39,14	17,71
39,16	17,74
39,19	17,75
39,21	17,76
39,24	17,81
39,26	17,86
39,29	17,87
39,31	17,89
39,34	17,95
39,36	18,00
39,38	18,02
39,41	18,06
39,43	18,12
39,46	18,18
39,48	18,21
39,51	18,26
39,53	18,34
39,56	18,40
39,58	18,44
39,60	18,50
39,63	18,60
39,65	18,67
39,68	18,72
39,70	18,79
39,73	18,90
39,75	18,98
39,78	19,05
39,80	19,14
39,82	19,27
39,85	19,37
39,87	19,46
39,90	19,60
39,92	19,75
39,95	19,89
39,97	20,02
39,99	20,18
40,02	20,36
40,04	20,53
40,07	20,68
40,09	20,89
40,12	21,12
40,14	21,33
40,17	21,55
40,19	21,83
40,21	22,14
40,24	22,44
40,26	22,74
40,29	23,08
40,31	23,46
40,34	23,80
40,36	24,16
40,39	24,55
40,41	24,99
40,43	25,41
40,46	25,82
40,48	26,29
40,51	26,81
40,53	27,32
40,56	27,83
40,58	28,39
40,61	28,96
40,63	29,53
40,65	30,09
40,68	30,68
40,70	31,27
40,73	31,83
40,75	32,39
40,78	33,00
40,80	33,61
40,83	34,19
40,85	34,82
40,87	35,48
40,90	36,14
40,92	36,76
40,95	37,36
40,97	38,04
41,00	38,67
41,02	39,23
41,05	39,82
41,07	40,43
41,09	41,04
41,12	41,60
41,14	42,17
41,17	42,78
41,19	43,40
41,22	43,97
41,24	44,55
41,26	45,12
41,29	45,64
41,31	46,11
41,34	46,57
41,36	47,00
41,39	47,38
41,41	47,71
41,44	48,04
41,46	48,36
41,48	48,62
41,51	48,87
41,53	49,12
41,56	49,33
41,58	49,51
41,61	49,65
41,63	49,78
41,66	49,89
41,68	49,95
41,70	49,97
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
