Voltage U1	Corriente IA
7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,01
7,10	0,01
7,13	0,01
7,15	0,01
7,17	0,01
7,20	0,01
7,22	0,01
7,25	0,01
7,27	0,01
7,30	0,01
7,32	0,01
7,35	0,01
7,37	0,01
7,39	0,01
7,42	0,01
7,44	0,01
7,47	0,01
7,49	0,01
7,52	0,01
7,54	0,01
7,57	0,01
7,59	0,01
7,61	0,01
7,64	0,01
7,66	0,01
7,69	0,01
7,71	0,01
7,74	0,01
7,76	0,01
7,78	0,01
7,81	0,01
7,83	0,01
7,86	0,01
7,88	0,01
7,91	0,01
7,93	0,01
7,96	0,01
7,98	0,01
8,00	0,01
8,03	0,01
8,05	0,01
8,08	0,01
8,10	0,01
8,13	0,01
8,15	0,01
8,18	0,01
8,20	0,01
8,22	0,01
8,25	0,01
8,27	0,01
8,30	0,01
8,32	0,01
8,35	0,01
8,37	0,01
8,40	0,01
8,42	0,01
8,44	0,01
8,47	0,01
8,49	0,01
8,52	0,01
8,54	0,01
8,57	0,01
8,59	0,01
8,62	0,01
8,64	0,01
8,66	0,01
8,69	0,01
8,71	0,01
8,74	0,01
8,76	0,01
8,79	0,01
8,81	0,01
8,84	0,01
8,86	0,01
8,88	0,01
8,91	0,01
8,93	0,01
8,96	0,01
8,98	0,01
9,01	0,01
9,03	0,01
9,05	0,01
9,08	0,01
9,10	0,01
9,13	0,01
9,15	0,01
9,18	0,01
9,20	0,01
9,23	0,01
9,25	0,01
9,27	0,01
9,30	0,01
9,32	0,01
9,35	0,01
9,37	0,01
9,40	0,01
9,42	0,01
9,45	0,01
9,47	0,01
9,49	0,01
9,52	0,01
9,54	0,01
9,57	0,01
9,59	0,01
9,62	0,01
9,64	0,01
9,67	0,01
9,69	0,01
9,71	0,01
9,74	0,01
9,76	0,01
9,79	0,01
9,81	0,01
9,84	0,01
9,86	0,01
9,89	0,01
9,91	0,01
9,93	0,01
9,96	0,01
9,98	0,01
10,01	0,01
10,03	0,01
10,06	0,01
10,08	0,01
10,10	0,01
10,13	0,01
10,15	0,01
10,18	0,01
10,20	0,01
10,23	0,00
10,25	0,00
10,28	0,00
10,30	0,01
10,32	0,01
10,35	0,01
10,37	0,01
10,40	0,01
10,42	0,01
10,45	0,01
10,47	0,01
10,50	0,01
10,52	0,01
10,54	0,01
10,57	0,01
10,59	0,01
10,62	0,01
10,64	0,00
10,67	0,00
10,69	0,00
10,72	0,00
10,74	0,00
10,76	0,00
10,79	0,00
10,81	0,00
10,84	0,01
10,86	0,01
10,89	0,01
10,91	0,01
10,94	0,01
10,96	0,01
10,98	0,01
11,01	0,01
11,03	0,01
11,06	0,01
11,08	0,01
11,11	0,01
11,13	0,01
11,15	0,01
11,18	0,01
11,20	0,01
11,23	0,01
11,25	0,01
11,28	0,01
11,30	0,01
11,33	0,01
11,35	0,01
11,37	0,01
11,40	0,01
11,42	0,01
11,45	0,01
11,47	0,01
11,50	0,01
11,52	0,01
11,55	0,01
11,57	0,01
11,59	0,01
11,62	0,01
11,64	0,01
11,67	0,01
11,69	0,01
11,72	0,01
11,74	0,01
11,77	0,01
11,79	0,01
11,81	0,01
11,84	0,00
11,86	0,00
11,89	0,00
11,91	0,01
11,94	0,01
11,96	0,01
11,99	0,01
12,01	0,01
12,03	0,01
12,06	0,01
12,08	0,00
12,11	0,00
12,13	0,00
12,16	0,01
12,18	0,01
12,21	0,01
12,23	0,01
12,25	0,01
12,28	0,01
12,30	0,01
12,33	0,01
12,35	0,01
12,38	0,01
12,40	0,01
12,42	0,01
12,45	0,01
12,47	0,01
12,50	0,01
12,52	0,01
12,55	0,01
12,57	0,01
12,60	0,01
12,62	0,02
12,64	0,02
12,67	0,02
12,69	0,02
12,72	0,02
12,74	0,02
12,77	0,02
12,79	0,02
12,82	0,02
12,84	0,03
12,86	0,03
12,89	0,04
12,91	0,04
12,94	0,05
12,96	0,04
12,99	0,04
13,01	0,05
13,04	0,06
13,06	0,06
13,08	0,07
13,11	0,07
13,13	0,08
13,16	0,10
13,18	0,09
13,21	0,09
13,23	0,09
13,26	0,09
13,28	0,10
13,30	0,10
13,33	0,10
13,35	0,12
13,38	0,12
13,40	0,13
13,43	0,13
13,45	0,11
13,47	0,13
13,50	0,14
13,52	0,12
13,55	0,14
13,57	0,13
13,60	0,14
13,62	0,18
13,65	0,18
13,67	0,18
13,69	0,20
13,72	0,20
13,74	0,21
13,77	0,21
13,79	0,19
13,82	0,20
13,84	0,20
13,87	0,20
13,89	0,21
13,91	0,22
13,94	0,22
13,96	0,23
13,99	0,24
14,01	0,25
14,04	0,25
14,06	0,25
14,09	0,27
14,11	0,28
14,13	0,28
14,16	0,28
14,18	0,27
14,21	0,27
14,23	0,27
14,26	0,26
14,28	0,27
14,31	0,26
14,33	0,27
14,35	0,31
14,38	0,31
14,40	0,31
14,43	0,31
14,45	0,31
14,48	0,33
14,50	0,33
14,52	0,31
14,55	0,32
14,57	0,31
14,60	0,32
14,62	0,34
14,65	0,33
14,67	0,34
14,70	0,35
14,72	0,35
14,74	0,37
14,77	0,36
14,79	0,36
14,82	0,38
14,84	0,37
14,87	0,38
14,89	0,38
14,92	0,37
14,94	0,38
14,96	0,38
14,99	0,36
15,01	0,38
15,04	0,37
15,06	0,37
15,09	0,40
15,11	0,41
15,14	0,41
15,16	0,41
15,18	0,42
15,21	0,44
15,23	0,44
15,26	0,43
15,28	0,42
15,31	0,41
15,33	0,41
15,36	0,42
15,38	0,41
15,40	0,42
15,43	0,42
15,45	0,42
15,48	0,44
15,50	0,44
15,53	0,43
15,55	0,44
15,57	0,44
15,60	0,44
15,62	0,44
15,65	0,44
15,67	0,45
15,70	0,44
15,72	0,44
15,75	0,44
15,77	0,44
15,79	0,44
15,82	0,47
15,84	0,47
15,87	0,47
15,89	0,47
15,92	0,47
15,94	0,49
15,97	0,49
15,99	0,46
16,01	0,47
16,04	0,46
16,06	0,46
16,09	0,48
16,11	0,48
16,14	0,50
16,16	0,50
16,19	0,50
16,21	0,53
16,23	0,53
16,26	0,52
16,28	0,52
16,31	0,52
16,33	0,53
16,36	0,53
16,38	0,52
16,41	0,53
16,43	0,53
16,45	0,53
16,48	0,55
16,50	0,54
16,53	0,54
16,55	0,58
16,58	0,58
16,60	0,59
16,63	0,59
16,65	0,60
16,67	0,61
16,70	0,62
16,72	0,59
16,75	0,59
16,77	0,58
16,80	0,59
16,82	0,60
16,84	0,62
16,87	0,63
16,89	0,63
16,92	0,65
16,94	0,68
16,97	0,68
16,99	0,68
17,02	0,68
17,04	0,67
17,06	0,68
17,09	0,68
17,11	0,67
17,14	0,69
17,16	0,70
17,19	0,71
17,21	0,74
17,24	0,72
17,26	0,73
17,28	0,76
17,31	0,76
17,33	0,77
17,36	0,78
17,38	0,78
17,41	0,81
17,43	0,82
17,46	0,81
17,48	0,83
17,50	0,83
17,53	0,84
17,55	0,86
17,58	0,88
17,60	0,89
17,63	0,89
17,65	0,90
17,68	0,93
17,70	0,93
17,72	0,93
17,75	0,94
17,77	0,94
17,80	0,96
17,82	0,96
17,85	0,96
17,87	0,98
17,89	0,98
17,92	1,00
17,94	1,02
17,97	1,01
17,99	1,02
18,02	1,05
18,04	1,05
18,07	1,06
18,09	1,06
18,11	1,06
18,14	1,09
18,16	1,10
18,19	1,08
18,21	1,10
18,24	1,09
18,26	1,11
18,29	1,14
18,31	1,15
18,33	1,16
18,36	1,17
18,38	1,17
18,41	1,21
18,43	1,21
18,46	1,20
18,48	1,20
18,51	1,20
18,53	1,21
18,55	1,21
18,58	1,21
18,60	1,22
18,63	1,22
18,65	1,24
18,68	1,25
18,70	1,24
18,73	1,25
18,75	1,27
18,77	1,28
18,80	1,28
18,82	1,29
18,85	1,28
18,87	1,30
18,90	1,30
18,92	1,30
18,94	1,30
18,97	1,29
18,99	1,30
19,02	1,32
19,04	1,32
19,07	1,33
19,09	1,33
19,12	1,33
19,14	1,36
19,16	1,36
19,19	1,35
19,21	1,35
19,24	1,35
19,26	1,36
19,29	1,36
19,31	1,34
19,34	1,35
19,36	1,34
19,38	1,34
19,41	1,35
19,43	1,33
19,46	1,33
19,48	1,33
19,51	1,33
19,53	1,34
19,56	1,34
19,58	1,34
19,60	1,36
19,63	1,36
19,65	1,35
19,68	1,36
19,70	1,33
19,73	1,34
19,75	1,35
19,78	1,34
19,80	1,35
19,82	1,35
19,85	1,35
19,87	1,38
19,90	1,36
19,92	1,35
19,95	1,36
19,97	1,35
19,99	1,36
20,02	1,35
20,04	1,33
20,07	1,33
20,09	1,32
20,12	1,32
20,14	1,34
20,17	1,33
20,19	1,34
20,21	1,34
20,24	1,35
20,26	1,34
20,29	1,35
20,31	1,34
20,34	1,34
20,36	1,33
20,39	1,32
20,41	1,32
20,43	1,30
20,46	1,29
20,48	1,32
20,51	1,32
20,53	1,32
20,56	1,32
20,58	1,32
20,61	1,35
20,63	1,34
20,65	1,32
20,68	1,31
20,70	1,31
20,73	1,30
20,75	1,30
20,78	1,29
20,80	1,30
20,83	1,29
20,85	1,30
20,87	1,32
20,90	1,33
20,92	1,33
20,95	1,33
20,97	1,34
21,00	1,35
21,02	1,35
21,05	1,35
21,07	1,36
21,09	1,35
21,12	1,36
21,14	1,37
21,17	1,36
21,19	1,37
21,22	1,39
21,24	1,40
21,26	1,42
21,29	1,42
21,31	1,43
21,34	1,46
21,36	1,47
21,39	1,46
21,41	1,47
21,44	1,46
21,46	1,48
21,48	1,48
21,51	1,48
21,53	1,50
21,56	1,51
21,58	1,52
21,61	1,56
21,63	1,57
21,66	1,59
21,68	1,60
21,70	1,61
21,73	1,62
21,75	1,64
21,78	1,64
21,80	1,65
21,83	1,67
21,85	1,68
21,88	1,70
21,90	1,70
21,92	1,73
21,95	1,76
21,97	1,79
22,00	1,81
22,02	1,83
22,05	1,85
22,07	1,90
22,10	1,91
22,12	1,91
22,14	1,91
22,17	1,91
22,19	1,94
22,22	1,94
22,24	1,95
22,27	1,98
22,29	2,00
22,31	2,03
22,34	2,07
22,36	2,09
22,39	2,12
22,41	2,14
22,44	2,15
22,46	2,17
22,49	2,17
22,51	2,19
22,53	2,21
22,56	2,22
22,58	2,24
22,61	2,27
22,63	2,28
22,66	2,31
22,68	2,35
22,71	2,36
22,73	2,39
22,75	2,40
22,78	2,41
22,80	2,45
22,83	2,46
22,85	2,45
22,88	2,47
22,90	2,47
22,93	2,49
22,95	2,50
22,97	2,50
23,00	2,52
23,02	2,53
23,05	2,54
23,07	2,57
23,10	2,59
23,12	2,60
23,15	2,61
23,17	2,62
23,19	2,64
23,22	2,66
23,24	2,67
23,27	2,68
23,29	2,69
23,32	2,70
23,34	2,71
23,36	2,71
23,39	2,71
23,41	2,73
23,44	2,73
23,46	2,74
23,49	2,75
23,51	2,75
23,54	2,78
23,56	2,78
23,58	2,77
23,61	2,77
23,63	2,76
23,66	2,76
23,68	2,76
23,71	2,75
23,73	2,75
23,76	2,74
23,78	2,75
23,80	2,78
23,83	2,77
23,85	2,77
23,88	2,77
23,90	2,77
23,93	2,78
23,95	2,78
23,98	2,77
24,00	2,77
24,02	2,75
24,05	2,75
24,07	2,75
24,10	2,75
24,12	2,74
24,15	2,73
24,17	2,73
24,20	2,73
24,22	2,72
24,24	2,70
24,27	2,71
24,29	2,70
24,32	2,69
24,34	2,68
24,37	2,66
24,39	2,66
24,42	2,64
24,44	2,61
24,46	2,61
24,49	2,60
24,51	2,58
24,54	2,60
24,56	2,59
24,59	2,58
24,61	2,57
24,63	2,55
24,66	2,56
24,68	2,55
24,71	2,53
24,73	2,52
24,76	2,50
24,78	2,50
24,81	2,49
24,83	2,47
24,85	2,47
24,88	2,46
24,90	2,44
24,93	2,43
24,95	2,42
24,98	2,41
25,00	2,42
25,03	2,41
25,05	2,39
25,07	2,39
25,10	2,37
25,12	2,37
25,15	2,36
25,17	2,33
25,20	2,32
25,22	2,30
25,25	2,29
25,27	2,32
25,29	2,31
25,32	2,30
25,34	2,29
25,37	2,29
25,39	2,30
25,42	2,29
25,44	2,27
25,47	2,27
25,49	2,26
25,51	2,26
25,54	2,27
25,56	2,26
25,59	2,26
25,61	2,27
25,64	2,28
25,66	2,29
25,68	2,29
25,71	2,28
25,73	2,30
25,76	2,30
25,78	2,30
25,81	2,30
25,83	2,28
25,86	2,29
25,88	2,31
25,90	2,30
25,93	2,33
25,95	2,34
25,98	2,36
26,00	2,40
26,03	2,41
26,05	2,43
26,08	2,44
26,10	2,44
26,12	2,47
26,15	2,48
26,17	2,49
26,20	2,51
26,22	2,53
26,25	2,54
26,27	2,58
26,30	2,60
26,32	2,63
26,34	2,66
26,37	2,69
26,39	2,73
26,42	2,76
26,44	2,78
26,47	2,83
26,49	2,85
26,52	2,88
26,54	2,91
26,56	2,92
26,59	2,96
26,61	2,99
26,64	3,00
26,66	3,04
26,69	3,07
26,71	3,12
26,73	3,19
26,76	3,22
26,78	3,26
26,81	3,29
26,83	3,32
26,86	3,37
26,88	3,40
26,91	3,41
26,93	3,45
26,95	3,49
26,98	3,53
27,00	3,59
27,03	3,63
27,05	3,67
27,08	3,72
27,10	3,75
27,13	3,80
27,15	3,83
27,17	3,84
27,20	3,90
27,22	3,93
27,25	3,96
27,27	3,99
27,30	4,00
27,32	4,04
27,35	4,09
27,37	4,10
27,39	4,15
27,42	4,18
27,44	4,22
27,47	4,29
27,49	4,33
27,52	4,35
27,54	4,38
27,57	4,41
27,59	4,45
27,61	4,48
27,64	4,48
27,66	4,51
27,69	4,53
27,71	4,56
27,74	4,60
27,76	4,62
27,78	4,64
27,81	4,67
27,83	4,70
27,86	4,73
27,88	4,75
27,91	4,76
27,93	4,79
27,96	4,81
27,98	4,83
28,00	4,84
28,03	4,83
28,05	4,84
28,08	4,86
28,10	4,85
28,13	4,88
28,15	4,87
28,18	4,87
28,20	4,91
28,22	4,91
28,25	4,91
28,27	4,90
28,30	4,90
28,32	4,91
28,35	4,91
28,37	4,89
28,40	4,90
28,42	4,89
28,44	4,88
28,47	4,88
28,49	4,88
28,52	4,88
28,54	4,87
28,57	4,85
28,59	4,86
28,62	4,85
28,64	4,84
28,66	4,84
28,69	4,82
28,71	4,81
28,74	4,80
28,76	4,78
28,79	4,77
28,81	4,75
28,84	4,73
28,86	4,71
28,88	4,68
28,91	4,67
28,93	4,67
28,96	4,64
28,98	4,62
29,01	4,59
29,03	4,56
29,05	4,55
29,08	4,52
29,10	4,47
29,13	4,45
29,15	4,42
29,18	4,41
29,20	4,39
29,23	4,37
29,25	4,35
29,27	4,33
29,30	4,29
29,32	4,29
29,35	4,25
29,37	4,21
29,40	4,18
29,42	4,14
29,45	4,12
29,47	4,10
29,49	4,06
29,52	4,05
29,54	4,02
29,57	4,01
29,59	3,99
29,62	3,94
29,64	3,92
29,67	3,91
29,69	3,88
29,71	3,86
29,74	3,84
29,76	3,81
29,79	3,82
29,81	3,79
29,84	3,74
29,86	3,72
29,89	3,69
29,91	3,67
29,93	3,66
29,96	3,64
29,98	3,62
30,01	3,61
30,03	3,59
30,06	3,60
30,08	3,59
30,10	3,57
30,13	3,55
30,15	3,54
30,18	3,53
30,20	3,51
30,23	3,50
30,25	3,50
30,28	3,48
30,30	3,48
30,32	3,48
30,35	3,47
30,37	3,47
30,40	3,48
30,42	3,47
30,45	3,48
30,47	3,49
30,50	3,48
30,52	3,50
30,54	3,50
30,57	3,50
30,59	3,50
30,62	3,50
30,64	3,50
30,67	3,53
30,69	3,55
30,72	3,58
30,74	3,60
30,76	3,62
30,79	3,67
30,81	3,70
30,84	3,71
30,86	3,73
30,89	3,74
30,91	3,76
30,94	3,79
30,96	3,82
30,98	3,85
31,01	3,89
31,03	3,92
31,06	3,98
31,08	4,00
31,11	4,05
31,13	4,11
31,15	4,15
31,18	4,19
31,20	4,24
31,23	4,28
31,25	4,36
31,28	4,40
31,30	4,43
31,33	4,48
31,35	4,53
31,37	4,58
31,40	4,66
31,42	4,71
31,45	4,77
31,47	4,83
31,50	4,88
31,52	4,96
31,55	5,02
31,57	5,06
31,59	5,12
31,62	5,17
31,64	5,24
31,67	5,30
31,69	5,35
31,72	5,42
31,74	5,48
31,77	5,55
31,79	5,63
31,81	5,67
31,84	5,73
31,86	5,80
31,89	5,86
31,91	5,93
31,94	5,99
31,96	6,04
31,99	6,12
32,01	6,19
32,03	6,25
32,06	6,31
32,08	6,35
32,11	6,42
32,13	6,51
32,16	6,57
32,18	6,62
32,20	6,67
32,23	6,74
32,25	6,82
32,28	6,87
32,30	6,90
32,33	6,94
32,35	6,98
32,38	7,03
32,40	7,08
32,42	7,12
32,45	7,16
32,47	7,21
32,50	7,26
32,52	7,30
32,55	7,32
32,57	7,35
32,60	7,37
32,62	7,40
32,64	7,43
32,67	7,44
32,69	7,47
32,72	7,50
32,74	7,52
32,77	7,54
32,79	7,56
32,82	7,56
32,84	7,58
32,86	7,61
32,89	7,63
32,91	7,64
32,94	7,65
32,96	7,66
32,99	7,69
33,01	7,68
33,04	7,67
33,06	7,67
33,08	7,66
33,11	7,65
33,13	7,64
33,16	7,62
33,18	7,62
33,21	7,60
33,23	7,59
33,26	7,58
33,28	7,57
33,30	7,55
33,33	7,54
33,35	7,51
33,38	7,51
33,40	7,48
33,43	7,44
33,45	7,42
33,47	7,38
33,50	7,35
33,52	7,32
33,55	7,26
33,57	7,23
33,60	7,23
33,62	7,19
33,65	7,17
33,67	7,14
33,69	7,10
33,72	7,10
33,74	7,05
33,77	6,98
33,79	6,93
33,82	6,86
33,84	6,81
33,87	6,77
33,89	6,72
33,91	6,68
33,94	6,64
33,96	6,60
33,99	6,59
34,01	6,55
34,04	6,51
34,06	6,46
34,09	6,41
34,11	6,36
34,13	6,30
34,16	6,24
34,18	6,19
34,21	6,14
34,23	6,09
34,26	6,04
34,28	5,99
34,31	5,95
34,33	5,93
34,35	5,89
34,38	5,85
34,40	5,81
34,43	5,75
34,45	5,73
34,48	5,68
34,50	5,61
34,52	5,56
34,55	5,51
34,57	5,48
34,60	5,44
34,62	5,39
34,65	5,36
34,67	5,31
34,70	5,28
34,72	5,26
34,74	5,22
34,77	5,19
34,79	5,15
34,82	5,12
34,84	5,10
34,87	5,07
34,89	5,04
34,92	5,02
34,94	4,99
34,96	4,97
34,99	4,96
35,01	4,92
35,04	4,90
35,06	4,90
35,09	4,88
35,11	4,88
35,14	4,87
35,16	4,86
35,18	4,88
35,21	4,87
35,23	4,85
35,26	4,85
35,28	4,84
35,31	4,85
35,33	4,85
35,36	4,84
35,38	4,86
35,40	4,86
35,43	4,88
35,45	4,92
35,48	4,94
35,50	4,96
35,53	5,00
35,55	5,03
35,57	5,05
35,60	5,08
35,62	5,10
35,65	5,13
35,67	5,16
35,70	5,20
35,72	5,24
35,75	5,28
35,77	5,34
35,79	5,41
35,82	5,46
35,84	5,53
35,87	5,59
35,89	5,64
35,92	5,70
35,94	5,75
35,97	5,79
35,99	5,85
36,01	5,89
36,04	5,97
36,06	6,03
36,09	6,10
36,11	6,19
36,14	6,27
36,16	6,36
36,19	6,47
36,21	6,55
36,23	6,64
36,26	6,71
36,28	6,79
36,31	6,88
36,33	6,96
36,36	7,03
36,38	7,12
36,41	7,20
36,43	7,30
36,45	7,41
36,48	7,51
36,50	7,61
36,53	7,71
36,55	7,81
36,58	7,91
36,60	8,00
36,62	8,08
36,65	8,19
36,67	8,27
36,70	8,37
36,72	8,46
36,75	8,53
36,77	8,63
36,80	8,73
36,82	8,82
36,84	8,91
36,87	9,00
36,89	9,09
36,92	9,20
36,94	9,28
36,97	9,36
36,99	9,43
37,02	9,52
37,04	9,60
37,06	9,67
37,09	9,74
37,11	9,83
37,14	9,89
37,16	9,98
37,19	10,05
37,21	10,12
37,24	10,19
37,26	10,25
37,28	10,31
37,31	10,38
37,33	10,42
37,36	10,47
37,38	10,55
37,41	10,59
37,43	10,64
37,46	10,69
37,48	10,71
37,50	10,77
37,53	10,80
37,55	10,82
37,58	10,86
37,60	10,88
37,63	10,91
37,65	10,96
37,68	10,98
37,70	10,99
37,72	11,01
37,75	11,02
37,77	11,04
37,80	11,04
37,82	11,04
37,85	11,04
37,87	11,03
37,89	11,03
37,92	11,03
37,94	11,03
37,97	11,03
37,99	11,02
38,02	11,00
38,04	11,00
38,07	10,97
38,09	10,94
38,11	10,92
38,14	10,89
38,16	10,86
38,19	10,84
38,21	10,77
38,24	10,73
38,26	10,68
38,29	10,62
38,31	10,59
38,33	10,54
38,36	10,49
38,38	10,48
38,41	10,43
38,43	10,39
38,46	10,33
38,48	10,28
38,51	10,22
38,53	10,16
38,55	10,08
38,58	10,02
38,60	9,94
38,63	9,89
38,65	9,84
38,68	9,78
38,70	9,72
38,73	9,65
38,75	9,59
38,77	9,54
38,80	9,45
38,82	9,37
38,85	9,31
38,87	9,23
38,90	9,15
38,92	9,07
38,94	8,98
38,97	8,92
38,99	8,85
39,02	8,77
39,04	8,71
39,07	8,63
39,09	8,56
39,12	8,54
39,14	8,46
39,16	8,37
39,19	8,29
39,21	8,21
39,24	8,15
39,26	8,08
39,29	7,99
39,31	7,93
39,34	7,86
39,36	7,80
39,38	7,76
39,41	7,70
39,43	7,65
39,46	7,59
39,48	7,53
39,51	7,49
39,53	7,43
39,56	7,37
39,58	7,34
39,60	7,28
39,63	7,23
39,65	7,18
39,68	7,12
39,70	7,10
39,73	7,05
39,75	6,99
39,78	6,96
39,80	6,92
39,82	6,89
39,85	6,89
39,87	6,86
39,90	6,84
39,92	6,82
39,95	6,79
39,97	6,80
39,99	6,78
40,02	6,74
40,04	6,73
40,07	6,70
40,09	6,69
40,12	6,70
40,14	6,70
40,17	6,71
40,19	6,72
40,21	6,74
40,24	6,76
40,26	6,79
40,29	6,80
40,31	6,84
40,34	6,85
40,36	6,88
40,39	6,90
40,41	6,94
40,43	6,97
40,46	7,00
40,48	7,03
40,51	7,08
40,53	7,12
40,56	7,18
40,58	7,25
40,61	7,31
40,63	7,38
40,65	7,44
40,68	7,50
40,70	7,57
40,73	7,63
40,75	7,68
40,78	7,75
40,80	7,83
40,83	7,91
40,85	8,02
40,87	8,13
40,90	8,24
40,92	8,34
40,95	8,45
40,97	8,58
41,00	8,67
41,02	8,76
41,05	8,87
41,07	8,96
41,09	9,08
41,12	9,17
41,14	9,27
41,17	9,40
41,19	9,53
41,22	9,64
41,24	9,79
41,26	9,91
41,29	10,05
41,31	10,21
41,34	10,33
41,36	10,45
41,39	10,57
41,41	10,69
41,44	10,83
41,46	10,96
41,48	11,06
41,51	11,20
41,53	11,35
41,56	11,48
41,58	11,64
41,61	11,77
41,63	11,91
41,66	12,05
41,68	12,16
41,70	12,29
41,73	12,41
41,75	12,50
41,78	12,63
41,80	12,73
41,83	12,85
41,85	12,98
41,88	13,11
41,90	13,23
41,92	13,37
41,95	13,49
41,97	13,62
42,00	13,72
42,02	13,83
42,05	13,94
42,07	14,03
42,10	14,10
42,12	14,18
42,14	14,25
42,17	14,34
42,19	14,43
42,22	14,49
42,24	14,59
42,27	14,66
42,29	14,74
42,31	14,84
42,34	14,91
42,36	14,97
42,39	15,02
42,41	15,07
42,44	15,14
42,46	15,18
42,49	15,20
42,51	15,23
42,53	15,26
42,56	15,30
42,58	15,33
42,61	15,35
