Voltage U1	Corriente IA
7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,01
7,10	0,01
7,13	0,01
7,15	0,01
7,17	0,01
7,20	0,01
7,22	0,01
7,25	0,01
7,27	0,01
7,30	0,01
7,32	0,01
7,35	0,01
7,37	0,01
7,39	0,01
7,42	0,01
7,44	0,01
7,47	0,01
7,49	0,01
7,52	0,01
7,54	0,01
7,57	0,01
7,59	0,01
7,61	0,01
7,64	0,01
7,66	0,01
7,69	0,01
7,71	0,01
7,74	0,01
7,76	0,01
7,78	0,01
7,81	0,01
7,83	0,01
7,86	0,01
7,88	0,01
7,91	0,01
7,93	0,01
7,96	0,01
7,98	0,01
8,00	0,01
8,03	0,01
8,05	0,01
8,08	0,01
8,10	0,01
8,13	0,01
8,15	0,01
8,18	0,01
8,20	0,01
8,22	0,01
8,25	0,01
8,27	0,01
8,30	0,01
8,32	0,01
8,35	0,01
8,37	0,01
8,40	0,01
8,42	0,01
8,44	0,01
8,47	0,01
8,49	0,01
8,52	0,01
8,54	0,01
8,57	0,01
8,59	0,01
8,62	0,01
8,64	0,01
8,66	0,01
8,69	0,01
8,71	0,01
8,74	0,01
8,76	0,01
8,79	0,01
8,81	0,01
8,84	0,01
8,86	0,01
8,88	0,01
8,91	0,01
8,93	0,01
8,96	0,01
8,98	0,01
9,01	0,01
9,03	0,01
9,05	0,01
9,08	0,01
9,10	0,01
9,13	0,01
9,15	0,01
9,18	0,01
9,20	0,01
9,23	0,01
9,25	0,01
9,27	0,01
9,30	0,01
9,32	0,01
9,35	0,01
9,37	0,01
9,40	0,01
9,42	0,01
9,45	0,01
9,47	0,01
9,49	0,01
9,52	0,01
9,54	0,01
9,57	0,01
9,59	0,01
9,62	0,01
9,64	0,01
9,67	0,01
9,69	0,01
9,71	0,01
9,74	0,01
9,76	0,01
9,79	0,01
9,81	0,01
9,84	0,01
9,86	0,01
9,89	0,01
9,91	0,01
9,93	0,01
9,96	0,01
9,98	0,01
10,01	0,01
10,03	0,01
10,06	0,01
10,08	0,01
10,10	0,01
10,13	0,01
10,15	0,01
10,18	0,01
10,20	0,01
10,23	0,01
10,25	0,01
10,28	0,01
10,30	0,01
10,32	0,01
10,35	0,01
10,37	0,01
10,40	0,01
10,42	0,01
10,45	0,01
10,47	0,01
10,50	0,00
10,52	0,01
10,54	0,01
10,57	0,01
10,59	0,01
10,62	0,01
10,64	0,01
10,67	0,01
10,69	0,01
10,72	0,01
10,74	0,01
10,76	0,01
10,79	0,01
10,81	0,01
10,84	0,01
10,86	0,01
10,89	0,01
10,91	0,01
10,94	0,01
10,96	0,01
10,98	0,01
11,01	0,01
11,03	0,01
11,06	0,01
11,08	0,01
11,11	0,01
11,13	0,01
11,15	0,01
11,18	0,01
11,20	0,01
11,23	0,01
11,25	0,01
11,28	0,01
11,30	0,01
11,33	0,01
11,35	0,01
11,37	0,01
11,40	0,01
11,42	0,01
11,45	0,01
11,47	0,01
11,50	0,01
11,52	0,01
11,55	0,01
11,57	0,01
11,59	0,01
11,62	0,01
11,64	0,01
11,67	0,01
11,69	0,01
11,72	0,01
11,74	0,01
11,77	0,01
11,79	0,01
11,81	0,01
11,84	0,01
11,86	0,01
11,89	0,01
11,91	0,01
11,94	0,01
11,96	0,01
11,99	0,01
12,01	0,01
12,03	0,01
12,06	0,01
12,08	0,01
12,11	0,01
12,13	0,01
12,16	0,01
12,18	0,01
12,21	0,01
12,23	0,01
12,25	0,01
12,28	0,01
12,30	0,01
12,33	0,01
12,35	0,01
12,38	0,01
12,40	0,01
12,42	0,01
12,45	0,01
12,47	0,01
12,50	0,01
12,52	0,01
12,55	0,01
12,57	0,01
12,60	0,01
12,62	0,01
12,64	0,01
12,67	0,01
12,69	0,01
12,72	0,01
12,74	0,01
12,77	0,01
12,79	0,01
12,82	0,01
12,84	0,01
12,86	0,01
12,89	0,01
12,91	0,01
12,94	0,01
12,96	0,01
12,99	0,01
13,01	0,01
13,04	0,01
13,06	0,01
13,08	0,01
13,11	0,01
13,13	0,01
13,16	0,01
13,18	0,01
13,21	0,01
13,23	0,01
13,26	0,01
13,28	0,01
13,30	0,01
13,33	0,01
13,35	0,01
13,38	0,01
13,40	0,01
13,43	0,01
13,45	0,01
13,47	0,01
13,50	0,01
13,52	0,01
13,55	0,01
13,57	0,01
13,60	0,01
13,62	0,01
13,65	0,01
13,67	0,01
13,69	0,01
13,72	0,01
13,74	0,01
13,77	0,01
13,79	0,01
13,82	0,01
13,84	0,01
13,87	0,01
13,89	0,01
13,91	0,01
13,94	0,01
13,96	0,01
13,99	0,01
14,01	0,01
14,04	0,01
14,06	0,01
14,09	0,01
14,11	0,01
14,13	0,01
14,16	0,01
14,18	0,01
14,21	0,01
14,23	0,01
14,26	0,01
14,28	0,01
14,31	0,01
14,33	0,01
14,35	0,01
14,38	0,01
14,40	0,01
14,43	0,01
14,45	0,01
14,48	0,01
14,50	0,01
14,52	0,01
14,55	0,01
14,57	0,01
14,60	0,01
14,62	0,01
14,65	0,01
14,67	0,01
14,70	0,01
14,72	0,01
14,74	0,01
14,77	0,01
14,79	0,01
14,82	0,01
14,84	0,01
14,87	0,01
14,89	0,01
14,92	0,01
14,94	0,01
14,96	0,01
14,99	0,01
15,01	0,01
15,04	0,01
15,06	0,01
15,09	0,01
15,11	0,01
15,14	0,01
15,16	0,01
15,18	0,01
15,21	0,01
15,23	0,01
15,26	0,01
15,28	0,01
15,31	0,01
15,33	0,01
15,36	0,01
15,38	0,01
15,40	0,01
15,43	0,01
15,45	0,02
15,48	0,02
15,50	0,02
15,53	0,02
15,55	0,02
15,57	0,02
15,60	0,02
15,62	0,02
15,65	0,02
15,67	0,02
15,70	0,02
15,72	0,02
15,75	0,03
15,77	0,03
15,79	0,03
15,82	0,02
15,84	0,03
15,87	0,03
15,89	0,03
15,92	0,03
15,94	0,03
15,97	0,03
15,99	0,03
16,01	0,03
16,04	0,03
16,06	0,03
16,09	0,03
16,11	0,03
16,14	0,03
16,16	0,03
16,19	0,03
16,21	0,03
16,23	0,03
16,26	0,03
16,28	0,03
16,31	0,03
16,33	0,03
16,36	0,03
16,38	0,03
16,41	0,03
16,43	0,03
16,45	0,03
16,48	0,03
16,50	0,03
16,53	0,03
16,55	0,03
16,58	0,03
16,60	0,03
16,63	0,03
16,65	0,03
16,67	0,03
16,70	0,02
16,72	0,02
16,75	0,02
16,77	0,02
16,80	0,02
16,82	0,02
16,84	0,02
16,87	0,02
16,89	0,02
16,92	0,02
16,94	0,02
16,97	0,02
16,99	0,02
17,02	0,02
17,04	0,02
17,06	0,02
17,09	0,01
17,11	0,01
17,14	0,01
17,16	0,01
17,19	0,01
17,21	0,01
17,24	0,01
17,26	0,01
17,28	0,01
17,31	0,01
17,33	0,01
17,36	0,01
17,38	0,01
17,41	0,01
17,43	0,01
17,46	0,01
17,48	0,01
17,50	0,01
17,53	0,01
17,55	0,01
17,58	0,01
17,60	0,01
17,63	0,01
17,65	0,01
17,68	0,01
17,70	0,01
17,72	0,01
17,75	0,01
17,77	0,01
17,80	0,01
17,82	0,01
17,85	0,01
17,87	0,01
17,89	0,01
17,92	0,01
17,94	0,01
17,97	0,01
17,99	0,01
18,02	0,01
18,04	0,01
18,07	0,01
18,09	0,01
18,11	0,01
18,14	0,01
18,16	0,01
18,19	0,01
18,21	0,01
18,24	0,01
18,26	0,01
18,29	0,01
18,31	0,01
18,33	0,01
18,36	0,01
18,38	0,01
18,41	0,01
18,43	0,01
18,46	0,01
18,48	0,01
18,51	0,01
18,53	0,01
18,55	0,01
18,58	0,01
18,60	0,01
18,63	0,01
18,65	0,01
18,68	0,01
18,70	0,01
18,73	0,01
18,75	0,01
18,77	0,01
18,80	0,01
18,82	0,01
18,85	0,01
18,87	0,01
18,90	0,01
18,92	0,01
18,94	0,01
18,97	0,01
18,99	0,01
19,02	0,01
19,04	0,01
19,07	0,01
19,09	0,01
19,12	0,01
19,14	0,01
19,16	0,01
19,19	0,01
19,21	0,01
19,24	0,01
19,26	0,01
19,29	0,01
19,31	0,01
19,34	0,01
19,36	0,01
19,38	0,01
19,41	0,01
19,43	0,01
19,46	0,01
19,48	0,01
19,51	0,01
19,53	0,01
19,56	0,01
19,58	0,01
19,60	0,01
19,63	0,01
19,65	0,01
19,68	0,01
19,70	0,01
19,73	0,01
19,75	0,01
19,78	0,01
19,80	0,01
19,82	0,01
19,85	0,01
19,87	0,01
19,90	0,01
19,92	0,01
19,95	0,01
19,97	0,01
19,99	0,01
20,02	0,01
20,04	0,01
20,07	0,01
20,09	0,01
20,12	0,01
20,14	0,01
20,17	0,01
20,19	0,01
20,21	0,01
20,24	0,01
20,26	0,01
20,29	0,01
20,31	0,01
20,34	0,01
20,36	0,01
20,39	0,01
20,41	0,01
20,43	0,01
20,46	0,01
20,48	0,01
20,51	0,01
20,53	0,01
20,56	0,01
20,58	0,01
20,61	0,01
20,63	0,01
20,65	0,01
20,68	0,01
20,70	0,01
20,73	0,01
20,75	0,01
20,78	0,01
20,80	0,01
20,83	0,01
20,85	0,01
20,87	0,01
20,90	0,01
20,92	0,01
20,95	0,01
20,97	0,01
21,00	0,01
21,02	0,01
21,05	0,01
21,07	0,01
21,09	0,01
21,12	0,01
21,14	0,01
21,17	0,01
21,19	0,01
21,22	0,01
21,24	0,01
21,26	0,01
21,29	0,01
21,31	0,01
21,34	0,01
21,36	0,01
21,39	0,01
21,41	0,01
21,44	0,01
21,46	0,01
21,48	0,01
21,51	0,01
21,53	0,01
21,56	0,01
21,58	0,01
21,61	0,01
21,63	0,01
21,66	0,01
21,68	0,01
21,70	0,01
21,73	0,01
21,75	0,01
21,78	0,01
21,80	0,01
21,83	0,01
21,85	0,01
21,88	0,01
21,90	0,01
21,92	0,01
21,95	0,01
21,97	0,01
22,00	0,01
22,02	0,01
22,05	0,01
22,07	0,01
22,10	0,01
22,12	0,01
22,14	0,01
22,17	0,01
22,19	0,01
22,22	0,01
22,24	0,01
22,27	0,01
22,29	0,01
22,31	0,01
22,34	0,01
22,36	0,01
22,39	0,01
22,41	0,01
22,44	0,01
22,46	0,01
22,49	0,01
22,51	0,01
22,53	0,01
22,56	0,01
22,58	0,01
22,61	0,01
22,63	0,01
22,66	0,01
22,68	0,01
22,71	0,01
22,73	0,01
22,75	0,01
22,78	0,01
22,80	0,01
22,83	0,01
22,85	0,01
22,88	0,01
22,90	0,01
22,93	0,01
22,95	0,01
22,97	0,01
23,00	0,01
23,02	0,01
23,05	0,01
23,07	0,01
23,10	0,01
23,12	0,01
23,15	0,01
23,17	0,01
23,19	0,01
23,22	0,01
23,24	0,01
23,27	0,01
23,29	0,01
23,32	0,01
23,34	0,03
23,36	0,04
23,39	0,05
23,41	0,06
23,44	0,08
23,46	0,11
23,49	0,12
23,51	0,14
23,54	0,17
23,56	0,20
23,58	0,23
23,61	0,26
23,63	0,30
23,66	0,34
23,68	0,38
23,71	0,42
23,73	0,47
23,76	0,52
23,78	0,56
23,80	0,61
23,83	0,67
23,85	0,73
23,88	0,79
23,90	0,84
23,93	0,90
23,95	0,97
23,98	1,03
24,00	1,08
24,02	1,14
24,05	1,20
24,07	1,27
24,10	1,32
24,12	1,38
24,15	1,45
24,17	1,50
24,20	1,56
24,22	1,62
24,24	1,68
24,27	1,73
24,29	1,78
24,32	1,84
24,34	1,90
24,37	1,95
24,39	2,01
24,42	2,06
24,44	2,12
24,46	2,16
24,49	2,21
24,51	2,27
24,54	2,32
24,56	2,36
24,59	2,41
24,61	2,47
24,63	2,52
24,66	2,56
24,68	2,60
24,71	2,66
24,73	2,71
24,76	2,75
24,78	2,79
24,81	2,84
24,83	2,89
24,85	2,93
24,88	2,98
24,90	3,03
24,93	3,07
24,95	3,11
24,98	3,15
25,00	3,20
25,03	3,25
25,05	3,28
25,07	3,32
25,10	3,38
25,12	3,42
25,15	3,46
25,17	3,50
25,20	3,55
25,22	3,59
25,25	3,62
25,27	3,66
25,29	3,71
25,32	3,75
25,34	3,79
25,37	3,83
25,39	3,88
25,42	3,92
25,44	3,96
25,47	4,00
25,49	4,04
25,51	4,09
25,54	4,12
25,56	4,16
25,59	4,21
25,61	4,25
25,64	4,29
25,66	4,33
25,68	4,38
25,71	4,42
25,73	4,45
25,76	4,48
25,78	4,53
25,81	4,58
25,83	4,61
25,86	4,65
25,88	4,70
25,90	4,74
25,93	4,78
25,95	4,81
25,98	4,86
26,00	4,90
26,03	4,93
26,05	4,97
26,08	5,01
26,10	5,04
26,12	5,08
26,15	5,12
26,17	5,16
26,20	5,19
26,22	5,23
26,25	5,27
26,27	5,31
26,30	5,34
26,32	5,37
26,34	5,41
26,37	5,45
26,39	5,48
26,42	5,51
26,44	5,55
26,47	5,58
26,49	5,61
26,52	5,64
26,54	5,68
26,56	5,72
26,59	5,75
26,61	5,78
26,64	5,82
26,66	5,85
26,69	5,87
26,71	5,91
26,73	5,94
26,76	5,98
26,78	6,00
26,81	6,03
26,83	6,06
26,86	6,09
26,88	6,13
26,91	6,16
26,93	6,18
26,95	6,22
26,98	6,25
27,00	6,28
27,03	6,30
27,05	6,34
27,08	6,37
27,10	6,40
27,13	6,42
27,15	6,46
27,17	6,48
27,20	6,51
27,22	6,53
27,25	6,56
27,27	6,59
27,30	6,62
27,32	6,64
27,35	6,67
27,37	6,70
27,39	6,73
27,42	6,75
27,44	6,78
27,47	6,81
27,49	6,84
27,52	6,87
27,54	6,89
27,57	6,92
27,59	6,95
27,61	6,97
27,64	6,99
27,66	7,01
27,69	7,04
27,71	7,06
27,74	7,08
27,76	7,10
27,78	7,13
27,81	7,15
27,83	7,17
27,86	7,20
27,88	7,22
27,91	7,24
27,93	7,26
27,96	7,29
27,98	7,31
28,00	7,33
28,03	7,35
28,05	7,37
28,08	7,40
28,10	7,42
28,13	7,43
28,15	7,45
28,18	7,47
28,20	7,49
28,22	7,51
28,25	7,53
28,27	7,56
28,30	7,57
28,32	7,58
28,35	7,61
28,37	7,63
28,40	7,64
28,42	7,66
28,44	7,68
28,47	7,70
28,49	7,71
28,52	7,72
28,54	7,75
28,57	7,77
28,59	7,77
28,62	7,79
28,64	7,81
28,66	7,83
28,69	7,84
28,71	7,85
28,74	7,88
28,76	7,89
28,79	7,90
28,81	7,92
28,84	7,93
28,86	7,95
28,88	7,95
28,91	7,96
28,93	7,99
28,96	8,00
28,98	8,01
29,01	8,02
29,03	8,04
29,05	8,06
29,08	8,06
29,10	8,07
29,13	8,09
29,15	8,10
29,18	8,11
29,20	8,12
29,23	8,14
29,25	8,15
29,27	8,15
29,30	8,16
29,32	8,18
29,35	8,19
29,37	8,19
29,40	8,20
29,42	8,22
29,45	8,23
29,47	8,23
29,49	8,25
29,52	8,26
29,54	8,27
29,57	8,27
29,59	8,28
29,62	8,29
29,64	8,30
29,67	8,31
29,69	8,32
29,71	8,33
29,74	8,34
29,76	8,35
29,79	8,36
29,81	8,36
29,84	8,37
29,86	8,37
29,89	8,39
29,91	8,40
29,93	8,40
29,96	8,41
29,98	8,42
30,01	8,43
30,03	8,43
30,06	8,43
30,08	8,44
30,10	8,45
30,13	8,45
30,15	8,46
30,18	8,47
30,20	8,48
30,23	8,48
30,25	8,48
30,28	8,50
30,30	8,50
30,32	8,50
30,35	8,51
30,37	8,51
30,40	8,52
30,42	8,52
30,45	8,52
30,47	8,54
30,50	8,54
30,52	8,54
30,54	8,54
30,57	8,55
30,59	8,56
30,62	8,56
30,64	8,56
30,67	8,58
30,69	8,58
30,72	8,58
30,74	8,58
30,76	8,59
30,79	8,60
30,81	8,59
30,84	8,59
30,86	8,60
30,89	8,60
30,91	8,60
30,94	8,60
30,96	8,61
30,98	8,61
31,01	8,61
31,03	8,61
31,06	8,62
31,08	8,63
31,11	8,62
31,13	8,63
31,15	8,63
31,18	8,64
31,20	8,63
31,23	8,63
31,25	8,64
31,28	8,64
31,30	8,64
31,33	8,64
31,35	8,64
31,37	8,65
31,40	8,64
31,42	8,64
31,45	8,65
31,47	8,65
31,50	8,65
31,52	8,65
31,55	8,65
31,57	8,65
31,59	8,64
31,62	8,65
31,64	8,65
31,67	8,65
31,69	8,65
31,72	8,65
31,74	8,65
31,77	8,65
31,79	8,64
31,81	8,65
31,84	8,65
31,86	8,64
31,89	8,65
31,91	8,65
31,94	8,65
31,96	8,65
31,99	8,64
32,01	8,65
32,03	8,64
32,06	8,63
32,08	8,64
32,11	8,64
32,13	8,64
32,16	8,63
32,18	8,63
32,20	8,63
32,23	8,63
32,25	8,62
32,28	8,62
32,30	8,62
32,33	8,62
32,35	8,61
32,38	8,61
32,40	8,61
32,42	8,61
32,45	8,60
32,47	8,60
32,50	8,60
32,52	8,59
32,55	8,58
32,57	8,57
32,60	8,58
32,62	8,58
32,64	8,56
32,67	8,56
32,69	8,56
32,72	8,56
32,74	8,54
32,77	8,53
32,79	8,53
32,82	8,52
32,84	8,51
32,86	8,50
32,89	8,50
32,91	8,49
32,94	8,47
32,96	8,46
32,99	8,46
33,01	8,45
33,04	8,43
33,06	8,42
33,08	8,41
33,11	8,40
33,13	8,38
33,16	8,36
33,18	8,35
33,21	8,33
33,23	8,31
33,26	8,28
33,28	8,26
33,30	8,24
33,33	8,21
33,35	8,19
33,38	8,16
33,40	8,13
33,43	8,10
33,45	8,07
33,47	8,04
33,50	8,00
33,52	7,96
33,55	7,92
33,57	7,88
33,60	7,83
33,62	7,78
33,65	7,74
33,67	7,68
33,69	7,63
33,72	7,57
33,74	7,51
33,77	7,46
33,79	7,39
33,82	7,33
33,84	7,26
33,87	7,20
33,89	7,12
33,91	7,05
33,94	6,98
33,96	6,90
33,99	6,81
34,01	6,74
34,04	6,67
34,06	6,58
34,09	6,50
34,11	6,42
34,13	6,34
34,16	6,25
34,18	6,16
34,21	6,07
34,23	5,99
34,26	5,90
34,28	5,80
34,31	5,71
34,33	5,63
34,35	5,54
34,38	5,44
34,40	5,35
34,43	5,26
34,45	5,17
34,48	5,06
34,50	4,97
34,52	4,90
34,55	4,80
34,57	4,70
34,60	4,60
34,62	4,52
34,65	4,42
34,67	4,32
34,70	4,22
34,72	4,14
34,74	4,04
34,77	3,94
34,79	3,85
34,82	3,76
34,84	3,67
34,87	3,57
34,89	3,47
34,92	3,38
34,94	3,29
34,96	3,19
34,99	3,10
35,01	3,01
35,04	2,92
35,06	2,81
35,09	2,72
35,11	2,64
35,14	2,54
35,16	2,44
35,18	2,35
35,21	2,26
35,23	2,17
35,26	2,07
35,28	1,98
35,31	1,89
35,33	1,80
35,36	1,70
35,38	1,61
35,40	1,51
35,43	1,42
35,45	1,32
35,48	1,23
35,50	1,15
35,53	1,06
35,55	0,98
35,57	0,90
35,60	0,83
35,62	0,76
35,65	0,68
35,67	0,62
35,70	0,55
35,72	0,49
35,75	0,43
35,77	0,38
35,79	0,34
35,82	0,29
35,84	0,24
35,87	0,20
35,89	0,17
35,92	0,14
35,94	0,11
35,97	0,09
35,99	0,07
36,01	0,05
36,04	0,03
36,06	0,03
36,09	0,02
36,11	0,02
36,14	0,01
36,16	0,01
36,19	0,01
36,21	0,01
36,23	0,01
36,26	0,01
36,28	0,01
36,31	0,01
36,33	0,01
36,36	0,01
36,38	0,01
36,41	0,01
36,43	0,01
36,45	0,01
36,48	0,01
36,50	0,01
36,53	0,01
36,55	0,01
36,58	0,01
36,60	0,01
36,62	0,01
36,65	0,01
36,67	0,01
36,70	0,01
36,72	0,01
36,75	0,01
36,77	0,01
36,80	0,01
36,82	0,01
36,84	0,01
36,87	0,01
36,89	0,01
36,92	0,01
36,94	0,01
36,97	0,01
36,99	0,01
37,02	0,01
37,04	0,01
37,06	0,01
37,09	0,01
37,11	0,01
37,14	0,01
37,16	0,01
37,19	0,01
37,21	0,01
37,24	0,01
37,26	0,01
37,28	0,01
37,31	0,01
37,33	0,01
37,36	0,01
37,38	0,01
37,41	0,01
37,43	0,01
37,46	0,01
37,48	0,01
37,50	0,01
37,53	0,01
37,55	0,01
37,58	0,01
37,60	0,01
37,63	0,01
37,65	0,01
37,68	0,01
37,70	0,01
37,72	0,01
37,75	0,01
37,77	0,01
37,80	0,01
37,82	0,01
37,85	0,01
37,87	0,01
37,89	0,01
37,92	0,01
37,94	0,01
37,97	0,01
37,99	0,01
38,02	0,01
38,04	0,01
38,07	0,01
38,09	0,01
38,11	0,01
38,14	0,01
38,16	0,01
38,19	0,01
38,21	0,01
38,24	0,01
38,26	0,01
38,29	0,01
38,31	0,01
38,33	0,01
38,36	0,01
38,38	0,01
38,41	0,01
38,43	0,01
38,46	0,01
38,48	0,01
38,51	0,01
38,53	0,01
38,55	0,01
38,58	0,01
38,60	0,01
38,63	0,01
38,65	0,01
38,68	0,01
38,70	0,01
38,73	0,01
38,75	0,01
38,77	0,01
38,80	0,01
38,82	0,01
38,85	0,01
38,87	0,01
38,90	0,01
38,92	0,01
38,94	0,01
38,97	0,01
38,99	0,01
39,02	0,01
39,04	0,01
39,07	0,01
39,09	0,01
39,12	0,01
39,14	0,01
39,16	0,01
39,19	0,01
39,21	0,01
39,24	0,01
39,26	0,01
39,29	0,01
39,31	0,01
39,34	0,01
39,36	0,01
39,38	0,01
39,41	0,01
39,43	0,01
39,46	0,01
39,48	0,01
39,51	0,01
39,53	0,01
39,56	0,01
39,58	0,01
39,60	0,01
39,63	0,01
39,65	0,01
39,68	0,01
39,70	0,01
39,73	0,01
39,75	0,01
39,78	0,01
39,80	0,01
39,82	0,01
39,85	0,01
39,87	0,01
39,90	0,01
39,92	0,01
39,95	0,01
39,97	0,01
39,99	0,01
40,02	0,01
40,04	0,01
40,07	0,01
40,09	0,01
40,12	0,01
40,14	0,01
40,17	0,01
40,19	0,01
40,21	0,01
40,24	0,01
40,26	0,01
40,29	0,01
40,31	0,01
40,34	0,01
40,36	0,01
40,39	0,01
40,41	0,01
40,43	0,01
40,46	0,01
40,48	0,01
40,51	0,01
40,53	0,01
40,56	0,01
40,58	0,01
40,61	0,01
40,63	0,01
40,65	0,01
40,68	0,01
40,70	0,01
40,73	0,01
40,75	0,01
40,78	0,01
40,80	0,01
40,83	0,01
40,85	0,01
40,87	0,01
40,90	0,01
40,92	0,01
40,95	0,01
40,97	0,01
41,00	0,01
41,02	0,01
41,05	0,01
41,07	0,01
41,09	0,01
41,12	0,01
41,14	0,01
41,17	0,01
41,19	0,01
41,22	0,01
41,24	0,01
41,26	0,01
41,29	0,01
41,31	0,01
41,34	0,01
41,36	0,01
41,39	0,01
41,41	0,01
41,44	0,02
41,46	0,03
41,48	0,04
41,51	0,04
41,53	0,06
41,56	0,08
41,58	0,09
41,61	0,11
41,63	0,14
41,66	0,17
41,68	0,19
41,70	0,22
41,73	0,27
41,75	0,31
41,78	0,34
41,80	0,39
41,83	0,44
41,85	0,49
41,88	0,54
41,90	0,59
41,92	0,66
41,95	0,72
41,97	0,78
42,00	0,85
42,02	0,93
42,05	1,01
42,07	1,08
42,10	1,15
42,12	1,23
42,14	1,32
42,17	1,40
42,19	1,47
42,22	1,56
42,24	1,65
42,27	1,72
42,29	1,80
42,31	1,89
42,34	1,98
42,36	2,06
42,39	2,13
42,41	2,22
42,44	2,31
42,46	2,39
42,49	2,48
42,51	2,57
42,53	2,66
42,56	2,75
42,58	2,83
42,61	2,92
